Results
Filename spectrum1 spectrum2 spectrum3 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0032_072.mtx 4:4 6:16 8:152 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0008_084.mtx 4:6 6:14 8:154 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0033_082.mtx 4:2 6:18 8:198 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0029_062.mtx 4:6 6:26 8:182 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0033_095.mtx 4:10 6:34 8:260 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0011_055.mtx 4:2 6:16 8:180 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0026_022.mtx 4:4 6:20 8:218 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0037_074.mtx 4:2 6:8 8:196 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0024_057.mtx 6:26 8:174 10:1578 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0002_082.mtx 6:26 8:168 10:1674 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0021_064.mtx 4:4 6:24 8:200 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0037_079.mtx 4:4 6:28 8:176 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0011_046.mtx 4:2 6:24 8:136 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0006_003.mtx 4:2 6:20 8:148 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0029_027.mtx 4:4 6:20 8:198 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0009_061.mtx 4:4 6:22 8:236 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0002_092.mtx 4:6 6:22 8:174 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0015_070.mtx 4:2 6:20 8:182 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0021_052.mtx 6:14 8:180 10:1532 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0018_002.mtx 6:16 8:170 10:1684 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0035_000.mtx 4:4 6:20 8:176 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0003_036.mtx 4:8 6:12 8:192 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0000_057.mtx 4:12 6:20 8:198 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0016_088.mtx 4:2 6:20 8:198 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0003_055.mtx 4:4 6:24 8:204 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0030_069.mtx 4:2 6:16 8:208 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0028_006.mtx 4:4 6:26 8:166 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0025_086.mtx 4:4 6:16 8:162 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0024_000.mtx 4:4 6:30 8:178 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0032_067.mtx 6:18 8:204 10:1670 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0028_098.mtx 4:8 6:32 8:182 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0034_063.mtx 4:4 6:18 8:222 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0004_079.mtx 4:2 6:14 8:166 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0006_078.mtx 4:12 6:28 8:236 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0006_043.mtx 6:18 8:168 10:1640 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0015_057.mtx 4:4 6:28 8:180 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0005_028.mtx 4:4 6:20 8:190 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0011_021.mtx 4:10 6:34 8:304 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0001_016.mtx 4:2 6:28 8:158 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0008_079.mtx 4:2 6:12 8:182 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0025_003.mtx 6:10 8:188 10:1642 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0006_053.mtx 6:16 8:156 10:1570 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0015_021.mtx 4:2 6:26 8:190 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0018_059.mtx 4:4 6:22 8:170 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0007_071.mtx 4:4 6:32 8:224 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0026_018.mtx 4:4 6:20 8:172 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0003_012.mtx 4:2 6:26 8:176 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0022_040.mtx 4:4 6:16 8:230 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0030_091.mtx 4:6 6:28 8:236 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0036_000.mtx 4:6 6:22 8:188 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0034_099.mtx 4:6 6:16 8:188 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0026_097.mtx 4:2 6:18 8:188 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0010_011.mtx 4:6 6:28 8:222 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0034_012.mtx 4:4 6:10 8:178 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0000_067.mtx 4:4 6:14 8:190 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0019_057.mtx 4:2 6:12 8:184 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0028_087.mtx 4:2 6:20 8:134 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0007_057.mtx 4:2 6:20 8:164 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0008_062.mtx 4:2 6:20 8:156 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0036_031.mtx 4:6 6:22 8:240 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0028_005.mtx 6:22 8:154 10:1638 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0012_001.mtx 4:4 6:22 8:162 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0012_009.mtx 4:2 6:18 8:178 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0006_045.mtx 6:26 8:174 10:1736 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0010_077.mtx 4:2 6:22 8:182 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0037_007.mtx 4:2 6:10 8:184 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0010_069.mtx 4:2 6:16 8:150 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0011_059.mtx 4:4 6:22 8:202 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0001_015.mtx 4:8 6:28 8:256 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0025_040.mtx 4:4 6:22 8:200 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0017_000.mtx 4:4 6:22 8:180 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0033_047.mtx 4:2 6:16 8:206 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0024_097.mtx 6:16 8:172 10:1704 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0035_090.mtx 6:20 8:156 10:1622 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0035_093.mtx 6:18 8:186 10:1672 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0030_095.mtx 4:4 6:22 8:218 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0024_032.mtx 4:6 6:18 8:252 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0015_017.mtx 4:8 6:22 8:240 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0004_027.mtx 6:22 8:218 10:1746 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0014_041.mtx 6:28 8:176 10:1594 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0004_007.mtx 4:4 6:16 8:150 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0011_056.mtx 6:10 8:164 10:1690 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0011_064.mtx 4:6 6:34 8:240 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0032_034.mtx 4:4 6:26 8:210 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0022_034.mtx 4:8 6:6 8:192 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0023_087.mtx 4:2 6:14 8:190 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0018_058.mtx 6:20 8:168 10:1646 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0007_098.mtx 4:6 6:22 8:222 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0013_028.mtx 4:2 6:22 8:170 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0004_039.mtx 4:6 6:22 8:186 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0028_065.mtx 4:2 6:24 8:172 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0035_047.mtx 4:4 6:24 8:212 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0020_080.mtx 4:2 6:18 8:198 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0025_096.mtx 6:22 8:200 10:1546 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0025_091.mtx 4:2 6:26 8:214 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0027_037.mtx 4:4 6:16 8:166 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0004_086.mtx 4:4 6:32 8:178 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0006_044.mtx 4:2 6:22 8:166 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0018_014.mtx 4:6 6:20 8:184 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0016_004.mtx 4:4 6:16 8:188 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0007_042.mtx 4:4 6:14 8:154 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0030_000.mtx 4:4 6:14 8:196 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0008_008.mtx 4:4 6:24 8:204 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0022_000.mtx 4:4 6:20 8:212 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0023_095.mtx 4:6 6:22 8:204 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0032_079.mtx 4:4 6:20 8:162 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0008_049.mtx 4:2 6:26 8:184 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0032_030.mtx 4:4 6:26 8:194 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0002_066.mtx 4:4 6:26 8:182 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0026_012.mtx 4:2 6:12 8:166 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0005_052.mtx 4:6 6:24 8:212 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0022_054.mtx 4:2 6:18 8:190 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0000_019.mtx 4:6 6:8 8:238 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0000_032.mtx 4:2 6:8 8:206 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0006_055.mtx 4:4 6:20 8:190 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0029_079.mtx 4:4 6:38 8:242 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0005_013.mtx 4:6 6:16 8:162 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0019_096.mtx 6:20 8:188 10:1568 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0003_001.mtx 4:6 6:24 8:194 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0004_059.mtx 6:18 8:150 10:1644 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0017_030.mtx 4:2 6:22 8:160 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0027_092.mtx 4:2 6:30 8:196 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0033_034.mtx 4:4 6:18 8:230 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0012_033.mtx 4:2 6:10 8:176 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0030_053.mtx 6:22 8:204 10:1668 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0023_099.mtx 4:8 6:26 8:230 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0034_062.mtx 4:6 6:28 8:214 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0000_077.mtx 4:4 6:22 8:188 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0023_096.mtx 4:2 6:12 8:172 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0007_034.mtx 4:8 6:22 8:208 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0003_069.mtx 4:6 6:26 8:204 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0037_045.mtx 4:2 6:14 8:154 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0019_088.mtx 4:2 6:18 8:202 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0015_094.mtx 6:20 8:158 10:1636 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0031_043.mtx 4:4 6:10 8:156 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0017_096.mtx 4:2 6:14 8:158 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0005_049.mtx 4:8 6:34 8:220 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0002_071.mtx 4:6 6:36 8:244 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0003_090.mtx 6:12 8:178 10:1588 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0023_011.mtx 6:18 8:182 10:1638 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0013_029.mtx 4:4 6:28 8:192 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0015_075.mtx 4:6 6:18 8:192 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0013_097.mtx 4:4 6:14 8:170 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0011_080.mtx 4:8 6:20 8:234 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0022_010.mtx 4:6 6:28 8:200 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0022_017.mtx 4:8 6:24 8:240 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0002_031.mtx 4:2 6:20 8:164 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0030_098.mtx 4:4 6:18 8:154 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0017_018.mtx 4:12 6:40 8:218 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0013_018.mtx 4:10 6:22 8:208 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0036_070.mtx 4:10 6:24 8:246 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0017_011.mtx 4:4 6:42 8:184 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0025_027.mtx 4:8 6:20 8:254 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0016_094.mtx 6:16 8:180 10:1666 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0017_027.mtx 4:2 6:16 8:200 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0035_073.mtx 6:16 8:168 10:1524 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0034_068.mtx 4:4 6:20 8:242 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0010_009.mtx 4:4 6:24 8:180 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0029_013.mtx 4:4 6:20 8:180 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0016_003.mtx 6:22 8:164 10:1614 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0018_057.mtx 4:2 6:22 8:166 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0005_091.mtx 6:22 8:144 10:1658 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0021_002.mtx 6:20 8:168 10:1648 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0009_015.mtx 4:4 6:20 8:220 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0008_014.mtx 4:4 6:18 8:182 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0027_081.mtx 4:2 6:6 8:180 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0017_078.mtx 4:4 6:20 8:164 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0029_069.mtx 4:2 6:22 8:190 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0019_091.mtx 4:6 6:46 8:242 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0033_093.mtx 4:4 6:16 8:220 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0014_092.mtx 4:4 6:30 8:152 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0025_022.mtx 4:6 6:26 8:218 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0015_004.mtx 4:6 6:22 8:194 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0009_041.mtx 4:4 6:22 8:190 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0004_087.mtx 4:4 6:20 8:218 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0028_036.mtx 4:10 6:18 8:202 
/home/antonkov/masterWork/spectrumSources/../gentests/MarkMtx5/b5_10_0005_087.mtx 4:4 6:16 8:188 
