Results
Filename SNR Time(ms) BER% FER%
../gentests/RandomBase5_19/b5_10_0019_027.mtx 3 263.927 0.0881066 1.2987 
../gentests/RandomBase5_19/b5_10_0019_028.mtx 3 263.632 0.0891488 1.24691 
../gentests/RandomBase5_19/b5_10_0019_029.mtx 3 231.318 0.119716 1.5873 
../gentests/RandomBase5_19/b5_10_0019_030.mtx 3 223.591 0.114719 1.69492 
../gentests/RandomBase5_19/b5_10_0019_031.mtx 3 121.903 0.251316 4.375 
../gentests/RandomBase5_19/b5_10_0019_032.mtx 3 198.457 0.139112 1.98039 
../gentests/RandomBase5_19/b5_10_0019_033.mtx 3 157.403 0.18797 2.85714 
../gentests/RandomBase5_19/b5_10_0019_034.mtx 3 202.761 0.128543 1.92308 
../gentests/RandomBase5_19/b5_10_0019_035.mtx 3 204.103 0.145924 2 
../gentests/RandomBase5_19/b5_10_0019_036.mtx 3 120.76 0.25943 4.375 
../gentests/RandomBase5_19/b5_10_0019_037.mtx 3 241.706 0.0990084 1.44928 
../gentests/RandomBase5_19/b5_10_0019_038.mtx 3 262.557 0.105684 1.34667 
../gentests/RandomBase5_19/b5_10_0019_039.mtx 3 281.815 0.0988095 1.22619 
../gentests/RandomBase5_19/b5_10_0019_040.mtx 3 186.719 0.142105 2.17391 
../gentests/RandomBase5_19/b5_10_0019_041.mtx 3 191.54 0.147039 2.08333 
../gentests/RandomBase5_19/b5_10_0019_042.mtx 3 145.528 0.196217 3.125 
../gentests/RandomBase5_19/b5_10_0019_043.mtx 3 240.351 0.105416 1.44928 
../gentests/RandomBase5_19/b5_10_0019_044.mtx 3 291.245 0.0828803 1.12088 
../gentests/RandomBase5_19/b5_10_0019_045.mtx 3 204.959 0.13612 1.96078 
../gentests/RandomBase5_19/b5_10_0019_046.mtx 3 158.759 0.167283 2.72973 
../gentests/RandomBase5_19/b5_10_0019_047.mtx 3 216.114 0.122051 1.72414 
../gentests/RandomBase5_19/b5_10_0019_048.mtx 3 117.233 0.278261 4.3913 
../gentests/RandomBase5_19/b5_10_0019_049.mtx 3 244.653 0.104003 1.42254 
../gentests/RandomBase5_19/b5_10_0019_050.mtx 3 241.878 0.11045 1.46377 
../gentests/RandomBase5_19/b5_10_0019_051.mtx 3 273.19 0.101105 1.24691 
../gentests/RandomBase5_19/b5_10_0019_052.mtx 3 268.894 0.100466 1.26582 
../gentests/RandomBase5_19/b5_10_0019_053.mtx 3 161.735 0.194887 2.88571 
../gentests/RandomBase5_19/b5_10_0019_054.mtx 3 164.832 0.168026 2.5 
../gentests/RandomBase5_19/b5_10_0019_055.mtx 3 272.942 0.0894087 1.23457 
../gentests/RandomBase5_19/b5_10_0019_056.mtx 3 199.741 0.109064 1.87037 
../gentests/RandomBase5_19/b5_10_0019_057.mtx 3 205.225 0.130162 1.96154 
../gentests/RandomBase5_19/b5_10_0019_058.mtx 3 288.435 0.0953349 1.15909 
../gentests/RandomBase5_19/b5_10_0019_059.mtx 3 206.699 0.140417 1.90566 
../gentests/RandomBase5_19/b5_10_0019_060.mtx 3 278.15 0.0962587 1.22892 
../gentests/RandomBase5_19/b5_10_0019_061.mtx 3 271.69 0.0910783 1.21951 
../gentests/RandomBase5_19/b5_10_0019_062.mtx 3 137.755 0.237368 3.33333 
../gentests/RandomBase5_19/b5_10_0019_063.mtx 3 245.025 0.10487 1.49254 
../gentests/RandomBase5_19/b5_10_0019_064.mtx 3 179.713 0.152246 2.43902 
../gentests/RandomBase5_19/b5_10_0019_065.mtx 3 200.273 0.143117 1.98077 
../gentests/RandomBase5_19/b5_10_0019_066.mtx 3 124.053 0.234737 4.08 
../gentests/RandomBase5_19/b5_10_0019_067.mtx 3 194.736 0.143931 2.08163 
../gentests/RandomBase5_19/b5_10_0019_068.mtx 3 256.679 0.10934 1.40845 
../gentests/RandomBase5_19/b5_10_0019_069.mtx 3 227.873 0.124737 1.7 
../gentests/RandomBase5_19/b5_10_0019_070.mtx 3 180.439 0.146651 2.29545 
../gentests/RandomBase5_19/b5_10_0019_071.mtx 3 229.046 0.122835 1.62903 
../gentests/RandomBase5_19/b5_10_0019_072.mtx 3 262.222 0.0934381 1.31169 
../gentests/RandomBase5_19/b5_10_0019_073.mtx 3 148.462 0.203251 2.97059 
../gentests/RandomBase5_19/b5_10_0019_074.mtx 3 157.176 0.179678 2.80556 
../gentests/RandomBase5_19/b5_10_0019_075.mtx 3 219.158 0.124319 1.74138 
../gentests/RandomBase5_19/b5_10_0019_076.mtx 3 261.503 0.100273 1.31169 
../gentests/RandomBase5_19/b5_10_0019_077.mtx 3 241.161 0.108641 1.49254 
../gentests/RandomBase5_19/b5_10_0019_078.mtx 3 179.538 0.147613 2.39535 
../gentests/RandomBase5_19/b5_10_0019_079.mtx 3 259.349 0.0932133 1.31579 
../gentests/RandomBase5_19/b5_10_0019_080.mtx 3 233.644 0.116427 1.51515 
../gentests/RandomBase5_19/b5_10_0019_081.mtx 3 206.745 0.136246 1.92453 
../gentests/RandomBase5_19/b5_10_0019_082.mtx 3 171.056 0.164442 2.4878 
../gentests/RandomBase5_19/b5_10_0019_083.mtx 3 223.923 0.13693 1.68333 
../gentests/RandomBase5_19/b5_10_0019_084.mtx 3 182.051 0.14378 2.29545 
../gentests/RandomBase5_19/b5_10_0019_085.mtx 3 168.246 0.147497 2.46341 
../gentests/RandomBase5_19/b5_10_0019_086.mtx 3 229.195 0.115959 1.62903 
../gentests/RandomBase5_19/b5_10_0019_087.mtx 3 206.851 0.139474 1.88889 
../gentests/RandomBase5_19/b5_10_0019_088.mtx 3 183.522 0.11883 2.31111 
../gentests/RandomBase5_19/b5_10_0019_089.mtx 3 150.099 0.204306 3.06061 
../gentests/RandomBase5_19/b5_10_0019_090.mtx 3 249.462 0.118797 1.44286 
../gentests/RandomBase5_19/b5_10_0019_091.mtx 3 125.393 0.248842 4.08 
../gentests/RandomBase5_19/b5_10_0019_092.mtx 3 254.289 0.100684 1.2987 
../gentests/RandomBase5_19/b5_10_0019_093.mtx 3 261.745 0.10581 1.2987 
../gentests/RandomBase5_19/b5_10_0019_094.mtx 3 272.954 0.0853659 1.21951 
../gentests/RandomBase5_19/b5_10_0019_095.mtx 3 189.374 0.151176 2.14894 
../gentests/RandomBase5_19/b5_10_0019_096.mtx 3 273.544 0.0961319 1.21687 
../gentests/RandomBase5_19/b5_10_0019_097.mtx 3 245.891 0.101196 1.51515 
../gentests/RandomBase5_19/b5_10_0019_098.mtx 3 51.3642 0.845614 42.3333 
../gentests/RandomBase5_19/b5_10_0019_099.mtx 3 206.261 0.124628 1.88679 
../gentests/RandomBase5_19/b5_10_0019_100.mtx 3 232.148 0.117827 1.62903 
../gentests/RandomBase5_19/b5_10_0019_101.mtx 3 202.602 0.146255 1.96154 
../gentests/RandomBase5_19/b5_10_0019_102.mtx 3 254.249 0.105405 1.37838 
../gentests/RandomBase5_19/b5_10_0019_103.mtx 3 218.443 0.12594 1.82143 
../gentests/RandomBase5_19/b5_10_0019_104.mtx 3 237.45 0.110609 1.57812 
../gentests/RandomBase5_19/b5_10_0019_105.mtx 3 213.491 0.117776 1.92453 
../gentests/RandomBase5_19/b5_10_0019_106.mtx 3 106.198 0.298158 5.05 
../gentests/RandomBase5_19/b5_10_0019_107.mtx 3 170.001 0.177792 2.43902 
../gentests/RandomBase5_19/b5_10_0019_108.mtx 3 235.595 0.12343 1.6129 
../gentests/RandomBase5_19/b5_10_0019_109.mtx 3 277.748 0.0941248 1.16279 
../gentests/RandomBase5_19/b5_10_0019_110.mtx 3 282.304 0.0966212 1.24691 
../gentests/RandomBase5_19/b5_10_0019_111.mtx 3 140.76 0.202886 3.25806 
../gentests/RandomBase5_19/b5_10_0019_112.mtx 3 207.815 0.116823 1.83929 
../gentests/RandomBase5_19/b5_10_0019_113.mtx 3 220.787 0.127193 1.66667 
../gentests/RandomBase5_19/b5_10_0019_114.mtx 3 227.752 0.115038 1.60317 
../gentests/RandomBase5_19/b5_10_0019_115.mtx 3 248.999 0.116418 1.49254 
../gentests/RandomBase5_19/b5_10_0019_116.mtx 3 254.842 0.109175 1.37838 
../gentests/RandomBase5_19/b5_10_0019_117.mtx 3 200.948 0.13808 1.98039 
../gentests/RandomBase5_19/b5_10_0019_118.mtx 3 218.6 0.119691 1.72414 
../gentests/RandomBase5_19/b5_10_0019_119.mtx 3 212.517 0.134545 1.87273 
../gentests/RandomBase5_19/b5_10_0019_120.mtx 3 152.693 0.188854 2.97059 
../gentests/RandomBase5_19/b5_10_0019_121.mtx 3 262.119 0.0970526 1.33333 
../gentests/RandomBase5_19/b5_10_0019_122.mtx 3 270.153 0.102216 1.32895 
../gentests/RandomBase5_19/b5_10_0019_123.mtx 3 225.832 0.129474 1.66667 
../gentests/RandomBase5_19/b5_10_0019_124.mtx 3 249.893 0.109414 1.42254 
../gentests/RandomBase5_19/b5_10_0019_125.mtx 3 147.005 0.188651 3.125 
../gentests/RandomBase5_19/b5_10_0019_126.mtx 3 216.094 0.136278 1.78571 
../gentests/RandomBase5_19/b5_10_0019_127.mtx 3 66.4854 0.592632 10 
../gentests/RandomBase5_19/b5_10_0019_128.mtx 3 189.66 0.148055 2.26087 
../gentests/RandomBase5_19/b5_10_0019_129.mtx 3 128.176 0.206628 3.7037 
../gentests/RandomBase5_19/b5_10_0019_130.mtx 3 157.831 0.187767 2.72973 
../gentests/RandomBase5_19/b5_10_0019_131.mtx 3 138.527 0.223308 3.60714 
../gentests/RandomBase5_19/b5_10_0019_132.mtx 3 248.357 0.103039 1.40845 
../gentests/RandomBase5_19/b5_10_0019_133.mtx 3 226.267 0.120468 1.5873 
../gentests/RandomBase5_19/b5_10_0019_134.mtx 3 140.652 0.226974 3.125 
../gentests/RandomBase5_19/b5_10_0019_135.mtx 3 254.689 0.109589 1.36986 
../gentests/RandomBase5_19/b5_10_0019_136.mtx 3 211.515 0.127805 1.90566 
../gentests/RandomBase5_19/b5_10_0019_137.mtx 3 255.424 0.113514 1.35135 
../gentests/RandomBase5_19/b5_10_0019_138.mtx 3 198.359 0.136421 2 
../gentests/RandomBase5_19/b5_10_0019_139.mtx 3 181.532 0.152749 2.26667 
../gentests/RandomBase5_19/b5_10_0019_140.mtx 3 266.633 0.0952092 1.29487 
../gentests/RandomBase5_19/b5_10_0019_141.mtx 3 239.792 0.104211 1.55385 
../gentests/RandomBase5_19/b5_10_0019_142.mtx 3 269.191 0.0966447 1.275 
../gentests/RandomBase5_19/b5_10_0019_143.mtx 3 240.396 0.115038 1.66667 
../gentests/RandomBase5_19/b5_10_0019_144.mtx 3 265.73 0.0975069 1.32895 
../gentests/RandomBase5_19/b5_10_0019_145.mtx 3 228.923 0.116044 1.62903 
../gentests/RandomBase5_19/b5_10_0019_146.mtx 3 253.126 0.0995614 1.40278 
../gentests/RandomBase5_19/b5_10_0019_147.mtx 3 271.73 0.0921053 1.25 
../gentests/RandomBase5_19/b5_10_0019_148.mtx 3 259.609 0.11031 1.36986 
../gentests/RandomBase5_19/b5_10_0019_149.mtx 3 249.881 0.105994 1.40278 
../gentests/RandomBase5_19/b5_10_0019_150.mtx 3 198.338 0.135768 2.04082 
../gentests/RandomBase5_19/b5_10_0019_151.mtx 3 212.256 0.125933 1.87273 
../gentests/RandomBase5_19/b5_10_0019_152.mtx 3 206.048 0.137914 1.85185 
../gentests/RandomBase5_19/b5_10_0019_153.mtx 3 266.14 0.105803 1.28205 
../gentests/RandomBase5_19/b5_10_0019_154.mtx 3 247.393 0.100371 1.40845 
../gentests/RandomBase5_19/b5_10_0019_155.mtx 3 256.22 0.104971 1.40278 
../gentests/RandomBase5_19/b5_10_0019_156.mtx 3 178.811 0.166707 2.32558 
../gentests/RandomBase5_19/b5_10_0019_157.mtx 3 237.244 0.114375 1.50746 
../gentests/RandomBase5_19/b5_10_0019_158.mtx 3 273.461 0.101777 1.33766 
../gentests/RandomBase5_19/b5_10_0019_159.mtx 3 269.134 0.0992005 1.26582 
../gentests/RandomBase5_19/b5_10_0019_160.mtx 3 174.113 0.168164 2.46341 
../gentests/RandomBase5_19/b5_10_0019_161.mtx 3 245.642 0.10817 1.52239 
../gentests/RandomBase5_19/b5_10_0019_162.mtx 3 205.182 0.1286 1.90566 
../gentests/RandomBase5_19/b5_10_0019_163.mtx 3 225.686 0.117807 1.68333 
../gentests/RandomBase5_19/b5_10_0019_164.mtx 3 160.526 0.185206 2.72973 
../gentests/RandomBase5_19/b5_10_0019_165.mtx 3 124.557 0.247368 3.84615 
../gentests/RandomBase5_19/b5_10_0019_166.mtx 3 257.33 0.103485 1.35135 
../gentests/RandomBase5_19/b5_10_0019_167.mtx 3 169.304 0.146053 2.55 
../gentests/RandomBase5_19/b5_10_0019_168.mtx 3 236.787 0.110944 1.60317 
../gentests/RandomBase5_19/b5_10_0019_169.mtx 3 253.032 0.100877 1.40278 
../gentests/RandomBase5_19/b5_10_0019_170.mtx 3 261.379 0.106494 1.31169 
../gentests/RandomBase5_19/b5_10_0019_171.mtx 3 267.064 0.0952767 1.28205 
../gentests/RandomBase5_19/b5_10_0019_172.mtx 3 125.326 0.255579 4 
../gentests/RandomBase5_19/b5_10_0019_173.mtx 3 202.018 0.125593 1.96078 
../gentests/RandomBase5_19/b5_10_0019_174.mtx 3 144.201 0.182683 3.25806 
../gentests/RandomBase5_19/b5_10_0019_175.mtx 3 150.559 0.193461 3.09091 
../gentests/RandomBase5_19/b5_10_0019_176.mtx 3 188.266 0.147254 2.17391 
../gentests/RandomBase5_19/b5_10_0019_177.mtx 3 150.741 0.164211 2.85714 
../gentests/RandomBase5_19/b5_10_0019_178.mtx 3 223.829 0.121477 1.64516 
../gentests/RandomBase5_19/b5_10_0019_179.mtx 3 230.413 0.10764 1.6129 
../gentests/RandomBase5_19/b5_10_0019_180.mtx 3 149.067 0.187461 2.97059 
../gentests/RandomBase5_19/b5_10_0019_181.mtx 3 131.064 0.231377 3.84615 
../gentests/RandomBase5_19/b5_10_0019_182.mtx 3 262.709 0.106472 1.35135 
../gentests/RandomBase5_19/b5_10_0019_183.mtx 3 207.471 0.135478 1.85185 
../gentests/RandomBase5_19/b5_10_0019_184.mtx 3 240.591 0.111626 1.50746 
../gentests/RandomBase5_19/b5_10_0019_185.mtx 3 222.789 0.121143 1.72414 
../gentests/RandomBase5_19/b5_10_0019_186.mtx 3 264.243 0.0996003 1.26582 
../gentests/RandomBase5_19/b5_10_0019_187.mtx 3 143.723 0.186284 3.0303 
../gentests/RandomBase5_19/b5_10_0019_188.mtx 3 273.552 0.0916722 1.26582 
../gentests/RandomBase5_19/b5_10_0019_189.mtx 3 258.075 0.0880117 1.38889 
../gentests/RandomBase5_19/b5_10_0019_190.mtx 3 198.3 0.137594 2.06122 
../gentests/RandomBase5_19/b5_10_0019_191.mtx 3 202.419 0.134262 1.96078 
../gentests/RandomBase5_19/b5_10_0019_192.mtx 3 251.501 0.0977761 1.42254 
../gentests/RandomBase5_19/b5_10_0019_193.mtx 3 164.735 0.155331 2.5641 
../gentests/RandomBase5_19/b5_10_0019_194.mtx 3 174.292 0.166496 2.43902 
../gentests/RandomBase5_19/b5_10_0019_195.mtx 3 223.079 0.12614 1.66667 
../gentests/RandomBase5_19/b5_10_0019_196.mtx 3 273.663 0.0915655 1.28205 
../gentests/RandomBase5_19/b5_10_0019_197.mtx 3 279.861 0.102065 1.3038 
../gentests/RandomBase5_19/b5_10_0019_198.mtx 3 235.264 0.1183 1.55385 
../gentests/RandomBase5_19/b5_10_0019_199.mtx 3 261.186 0.0944704 1.27848 
../gentests/RandomBase5_19/b5_10_0019_200.mtx 3 161.868 0.150782 2.7027 
../gentests/RandomBase5_19/b5_10_0019_201.mtx 3 248.401 0.105702 1.40278 
../gentests/RandomBase5_19/b5_10_0019_202.mtx 3 161.772 0.19431 2.72973 
../gentests/RandomBase5_19/b5_10_0019_203.mtx 3 238.415 0.114286 1.61905 
../gentests/RandomBase5_19/b5_10_0019_204.mtx 3 154.273 0.174303 3.02941 
../gentests/RandomBase5_19/b5_10_0019_205.mtx 3 219.113 0.126593 1.77193 
../gentests/RandomBase5_19/b5_10_0019_206.mtx 3 296.221 0.094508 1.09783 
../gentests/RandomBase5_19/b5_10_0019_207.mtx 3 207.219 0.142602 1.9434 
../gentests/RandomBase5_19/b5_10_0019_208.mtx 3 219.632 0.139474 1.78571 
../gentests/RandomBase5_19/b5_10_0019_209.mtx 3 180.338 0.161871 2.22222 
../gentests/RandomBase5_19/b5_10_0019_210.mtx 3 143.698 0.171711 3.21875 
../gentests/RandomBase5_19/b5_10_0019_211.mtx 3 239.075 0.107444 1.44286 
../gentests/RandomBase5_19/b5_10_0019_212.mtx 3 246.827 0.107777 1.50746 
../gentests/RandomBase5_19/b5_10_0019_213.mtx 3 258.774 0.109177 1.29487 
../gentests/RandomBase5_19/b5_10_0019_214.mtx 3 170.94 0.161447 2.55 
../gentests/RandomBase5_19/b5_10_0019_215.mtx 3 195.879 0.144737 2.02 
../gentests/RandomBase5_19/b5_10_0019_216.mtx 3 202.373 0.143895 2 
../gentests/RandomBase5_19/b5_10_0019_217.mtx 3 217.296 0.125933 1.85455 
../gentests/RandomBase5_19/b5_10_0019_218.mtx 3 197.995 0.141383 1.96078 
../gentests/RandomBase5_19/b5_10_0019_219.mtx 3 184.427 0.143977 2.24444 
../gentests/RandomBase5_19/b5_10_0019_220.mtx 3 233.535 0.10798 1.6129 
../gentests/RandomBase5_19/b5_10_0019_221.mtx 3 255.613 0.107966 1.36486 
../gentests/RandomBase5_19/b5_10_0019_222.mtx 3 275.329 0.10031 1.17647 
../gentests/RandomBase5_19/b5_10_0019_223.mtx 3 267.329 0.0987854 1.28205 
../gentests/RandomBase5_19/b5_10_0019_224.mtx 3 281.06 0.0894737 1.21687 
../gentests/RandomBase5_19/b5_10_0019_225.mtx 3 252.089 0.095377 1.36486 
../gentests/RandomBase5_19/b5_10_0019_226.mtx 3 207.304 0.139225 1.88679 
../gentests/RandomBase5_19/b5_10_0019_227.mtx 3 260.14 0.0956815 1.28205 
../gentests/RandomBase5_19/b5_10_0019_228.mtx 3 145.181 0.20764 3.22581 
../gentests/RandomBase5_19/b5_10_0019_229.mtx 3 249.739 0.110749 1.40845 
../gentests/RandomBase5_19/b5_10_0019_230.mtx 3 160.417 0.210526 2.78378 
../gentests/RandomBase5_19/b5_10_0019_231.mtx 3 222.898 0.136316 1.66667 
../gentests/RandomBase5_19/b5_10_0019_232.mtx 3 108.57 0.265 5.15 
../gentests/RandomBase5_19/b5_10_0019_233.mtx 3 235.075 0.114063 1.5625 
../gentests/RandomBase5_19/b5_10_0019_234.mtx 3 215.818 0.129417 1.82143 
../gentests/RandomBase5_19/b5_10_0019_235.mtx 3 251.336 0.106255 1.50725 
../gentests/RandomBase5_19/b5_10_0019_236.mtx 3 127.723 0.236062 3.81481 
../gentests/RandomBase5_19/b5_10_0019_237.mtx 3 281.241 0.0916829 1.24691 
../gentests/RandomBase5_19/b5_10_0019_238.mtx 3 294.943 0.0880383 1.13636 
../gentests/RandomBase5_19/b5_10_0019_239.mtx 3 270.109 0.0999325 1.29487 
../gentests/RandomBase5_19/b5_10_0019_240.mtx 3 162.743 0.168691 2.64103 
../gentests/RandomBase5_19/b5_10_0019_241.mtx 3 265.587 0.0918421 1.2625 
../gentests/RandomBase5_19/b5_10_0019_242.mtx 3 276.646 0.0873294 1.23457 
../gentests/RandomBase5_19/b5_10_0019_243.mtx 3 197.605 0.145789 2 
../gentests/RandomBase5_19/b5_10_0019_244.mtx 3 144.944 0.204754 3.29032 
../gentests/RandomBase5_19/b5_10_0019_245.mtx 3 155.463 0.179398 2.88571 
../gentests/RandomBase5_19/b5_10_0019_246.mtx 3 284.416 0.0983852 1.17045 
../gentests/RandomBase5_19/b5_10_0019_247.mtx 3 175.698 0.162782 2.45238 
../gentests/RandomBase5_19/b5_10_0019_248.mtx 3 47.3083 0.884211 40.6667 
../gentests/RandomBase5_19/b5_10_0019_249.mtx 3 302.984 0.0881031 1.05208 
../gentests/RandomBase5_19/b5_10_0019_250.mtx 3 292.683 0.0873684 1.17647 
../gentests/RandomBase5_19/b5_10_0019_251.mtx 3 217.992 0.126962 1.77193 
../gentests/RandomBase5_19/b5_10_0019_252.mtx 3 288.75 0.0910885 1.14773 
../gentests/RandomBase5_19/b5_10_0019_253.mtx 3 133.702 0.208647 3.57143 
../gentests/RandomBase5_19/b5_10_0019_254.mtx 3 202.203 0.134109 1.94231 
../gentests/RandomBase5_19/b5_10_0019_255.mtx 3 263.526 0.0944669 1.28205 
../gentests/RandomBase5_19/b5_10_0019_256.mtx 3 260.83 0.0997949 1.2987 
../gentests/RandomBase5_19/b5_10_0019_257.mtx 3 243.698 0.110217 1.47059 
../gentests/RandomBase5_19/b5_10_0019_258.mtx 3 303.875 0.0864177 1.09677 
../gentests/RandomBase5_19/b5_10_0019_259.mtx 3 215.918 0.116862 1.87037 
../gentests/RandomBase5_19/b5_10_0019_260.mtx 3 223.185 0.110699 1.63934 
../gentests/RandomBase5_19/b5_10_0019_261.mtx 3 277.628 0.100181 1.1954 
../gentests/RandomBase5_19/b5_10_0019_262.mtx 3 207.562 0.123002 1.88889 
../gentests/RandomBase5_19/b5_10_0019_263.mtx 3 286.115 0.0911858 1.21687 
../gentests/RandomBase5_19/b5_10_0019_264.mtx 3 235.413 0.114274 1.51515 
../gentests/RandomBase5_19/b5_10_0019_265.mtx 3 219.916 0.12275 1.64516 
../gentests/RandomBase5_19/b5_10_0019_266.mtx 3 268.041 0.0928475 1.29487 
../gentests/RandomBase5_19/b5_10_0019_267.mtx 3 241.408 0.127714 1.57812 
../gentests/RandomBase5_19/b5_10_0019_268.mtx 3 130.029 0.261842 3.57143 
../gentests/RandomBase5_19/b5_10_0019_269.mtx 3 270.239 0.100855 1.25 
../gentests/RandomBase5_19/b5_10_0019_270.mtx 3 206.601 0.136746 1.87273 
../gentests/RandomBase5_19/b5_10_0019_271.mtx 3 282.667 0.0905753 1.17442 
../gentests/RandomBase5_19/b5_10_0019_272.mtx 3 218.435 0.120962 1.72414 
../gentests/RandomBase5_19/b5_10_0019_273.mtx 3 257.894 0.106667 1.34667 
../gentests/RandomBase5_19/b5_10_0019_274.mtx 3 254.706 0.0990754 1.36486 
../gentests/RandomBase5_19/b5_10_0019_275.mtx 3 290.467 0.0869308 1.13483 
../gentests/RandomBase5_19/b5_10_0019_276.mtx 3 253.107 0.109602 1.36486 
../gentests/RandomBase5_19/b5_10_0019_277.mtx 3 267.064 0.108041 1.38889 
../gentests/RandomBase5_19/b5_10_0019_278.mtx 3 259.383 0.101474 1.33333 
../gentests/RandomBase5_19/b5_10_0019_279.mtx 3 168.294 0.187632 2.525 
../gentests/RandomBase5_19/b5_10_0019_280.mtx 3 247.902 0.111146 1.48529 
../gentests/RandomBase5_19/b5_10_0019_281.mtx 3 173.154 0.157766 2.43902 
../gentests/RandomBase5_19/b5_10_0019_282.mtx 3 197.604 0.135707 1.98039 
../gentests/RandomBase5_19/b5_10_0019_283.mtx 3 245.091 0.106241 1.44286 
../gentests/RandomBase5_19/b5_10_0019_284.mtx 3 316.649 0.0856755 1.04124 
../gentests/RandomBase5_19/b5_10_0019_285.mtx 3 257.096 0.110307 1.41667 
../gentests/RandomBase5_19/b5_10_0019_286.mtx 3 255.175 0.110161 1.38889 
../gentests/RandomBase5_19/b5_10_0019_287.mtx 3 138.245 0.226128 3.57143 
../gentests/RandomBase5_19/b5_10_0019_288.mtx 3 53.283 0.966667 48.6667 
../gentests/RandomBase5_19/b5_10_0019_289.mtx 3 162.737 0.169559 2.78378 
../gentests/RandomBase5_19/b5_10_0019_290.mtx 3 155.845 0.196444 2.75676 
../gentests/RandomBase5_19/b5_10_0019_291.mtx 3 158.898 0.208041 2.77778 
../gentests/RandomBase5_19/b5_10_0019_292.mtx 3 226.816 0.109023 1.5873 
../gentests/RandomBase5_19/b5_10_0019_293.mtx 3 99.3912 0.359557 5.31579 
../gentests/RandomBase5_19/b5_10_0019_294.mtx 3 194.67 0.131579 2.10417 
../gentests/RandomBase5_19/b5_10_0019_295.mtx 3 125.825 0.238596 3.92593 
../gentests/RandomBase5_19/b5_10_0019_296.mtx 3 284.06 0.0882013 1.0989 
../gentests/RandomBase5_19/b5_10_0019_297.mtx 3 231.209 0.110444 1.57812 
../gentests/RandomBase5_19/b5_10_0019_298.mtx 3 175.115 0.155439 2.22222 
../gentests/RandomBase5_19/b5_10_0019_299.mtx 3 265.582 0.0932895 1.2625 
../gentests/RandomBase5_19/b5_10_0019_300.mtx 3 177.441 0.161322 2.37209 
../gentests/RandomBase5_19/b5_10_0019_301.mtx 3 241.594 0.115789 1.47826 
../gentests/RandomBase5_19/b5_10_0019_302.mtx 3 214.475 0.13795 1.77193 
../gentests/RandomBase5_19/b5_10_0019_303.mtx 3 273.909 0.0951917 1.24691 
../gentests/RandomBase5_19/b5_10_0019_304.mtx 3 209.953 0.124074 1.85185 
../gentests/RandomBase5_19/b5_10_0019_305.mtx 3 182.041 0.170012 2.32558 
../gentests/RandomBase5_19/b5_10_0019_306.mtx 3 273.099 0.0953364 1.26582 
../gentests/RandomBase5_19/b5_10_0019_307.mtx 3 202.727 0.142398 1.85185 
../gentests/RandomBase5_19/b5_10_0019_308.mtx 3 238.085 0.101964 1.50746 
