Results
Filename SNR Time(ms) BER% FER%
../gentests/ComparableTest6Higher/b5_10_0000_001.mtx 3.4 2007.33 0.0265632 0.375 
../gentests/ComparableTest6Higher/b5_10_0000_001.mtx 3.5 1778.98 0.0173053 0.251 
../gentests/ComparableTest6Higher/b5_10_0000_001.mtx 3.6 1576.09 0.0123368 0.174 
../gentests/ComparableTest6Higher/b5_10_0000_001.mtx 3.7 1389.73 0.00815789 0.108 
../gentests/ComparableTest6Higher/b5_10_0000_001.mtx 3.8 1241.71 0.00466842 0.072 
../gentests/ComparableTest6Higher/b5_10_0000_001.mtx 3.9 1118.73 0.00296842 0.05 
../gentests/ComparableTest6Higher/b5_10_0000_001.mtx 4 1027.15 0.00244211 0.034 
../gentests/ComparableTest6Higher/b5_10_0000_001.mtx 4.1 945.952 0.00171579 0.026 
../gentests/ComparableTest6Higher/b5_10_0000_001.mtx 4.2 872.931 0.00111053 0.019 
../gentests/ComparableTest6Higher/b5_10_0000_001.mtx 4.3 823.362 0.00101579 0.015 
../gentests/ComparableTest6Higher/b5_10_0000_001.mtx 4.4 773.79 0.000421053 0.009 
../gentests/ComparableTest6Higher/b5_10_0000_001.mtx 4.5 735.855 0.000526316 0.008 
../gentests/ComparableTest6Higher/b5_10_0000_001.mtx 4.6 703.604 0.000352632 0.005 
../gentests/ComparableTest6Higher/b5_10_0000_001.mtx 4.7 675.815 0.000331579 0.003 
../gentests/ComparableTest6Higher/b5_10_0000_001.mtx 4.8 649.393 0.000131579 0.004 
../gentests/ComparableTest6Higher/b5_10_0000_001.mtx 4.9 621.691 0.000210526 0.003 
../gentests/ComparableTest6Higher/b5_10_0000_001.mtx 5 598.422 0.000221053 0.002 
../gentests/ComparableTest6Higher/b5_10_0000_002.mtx 1 9678.14 6.49695 62.071 
../gentests/ComparableTest6Higher/b5_10_0000_002.mtx 1.1 9302.09 5.85352 56.971 
../gentests/ComparableTest6Higher/b5_10_0000_002.mtx 1.2 8943.77 5.22744 51.81 
../gentests/ComparableTest6Higher/b5_10_0000_002.mtx 1.3 8599.53 4.61909 46.525 
../gentests/ComparableTest6Higher/b5_10_0000_002.mtx 1.4 8178.21 4.05265 41.446 
../gentests/ComparableTest6Higher/b5_10_0000_002.mtx 1.5 7642.42 3.51709 36.559 
../gentests/ComparableTest6Higher/b5_10_0000_002.mtx 1.6 6963.38 3.02156 31.887 
../gentests/ComparableTest6Higher/b5_10_0000_002.mtx 1.7 6315.61 2.56264 27.461 
../gentests/ComparableTest6Higher/b5_10_0000_002.mtx 1.8 5806.26 2.14823 23.252 
../gentests/ComparableTest6Higher/b5_10_0000_002.mtx 1.9 5447.27 1.77711 19.507 
../gentests/ComparableTest6Higher/b5_10_0000_002.mtx 2 5168.44 1.45528 16.154 
../gentests/ComparableTest6Higher/b5_10_0000_002.mtx 2.1 4907.28 1.18144 13.277 
../gentests/ComparableTest6Higher/b5_10_0000_002.mtx 2.2 4676.98 0.948989 10.747 
../gentests/ComparableTest6Higher/b5_10_0000_002.mtx 2.3 4454.83 0.758121 8.671 
../gentests/ComparableTest6Higher/b5_10_0000_002.mtx 2.4 4246.72 0.591384 6.865 
../gentests/ComparableTest6Higher/b5_10_0000_002.mtx 2.5 4057.69 0.452189 5.336 
../gentests/ComparableTest6Higher/b5_10_0000_002.mtx 2.6 3865.28 0.346953 4.123 
../gentests/ComparableTest6Higher/b5_10_0000_002.mtx 2.7 3659.58 0.261111 3.146 
../gentests/ComparableTest6Higher/b5_10_0000_002.mtx 2.8 3478.84 0.191526 2.355 
../gentests/ComparableTest6Higher/b5_10_0000_002.mtx 2.9 3260.45 0.145379 1.775 
../gentests/ComparableTest6Higher/b5_10_0000_002.mtx 3 3045.37 0.101247 1.282 
../gentests/ComparableTest6Higher/b5_10_0000_002.mtx 3.1 2784.64 0.0754842 0.971 
../gentests/ComparableTest6Higher/b5_10_0000_002.mtx 3.2 2530.56 0.0530053 0.692 
../gentests/ComparableTest6Higher/b5_10_0000_002.mtx 3.3 2254.24 0.0376579 0.484 
../gentests/ComparableTest6Higher/b5_10_0000_002.mtx 3.4 2010.05 0.0267947 0.345 
../gentests/ComparableTest6Higher/b5_10_0000_002.mtx 3.5 1785.63 0.0185368 0.255 
../gentests/ComparableTest6Higher/b5_10_0000_002.mtx 3.6 1596.93 0.0127421 0.177 
../gentests/ComparableTest6Higher/b5_10_0000_002.mtx 3.7 1426.33 0.00840526 0.122 
../gentests/ComparableTest6Higher/b5_10_0000_002.mtx 3.8 1283.25 0.00594211 0.086 
../gentests/ComparableTest6Higher/b5_10_0000_002.mtx 3.9 1154.21 0.00470526 0.063 
../gentests/ComparableTest6Higher/b5_10_0000_002.mtx 4 1056.99 0.00281053 0.042 
../gentests/ComparableTest6Higher/b5_10_0000_002.mtx 4.1 964.169 0.00181053 0.028 
../gentests/ComparableTest6Higher/b5_10_0000_002.mtx 4.2 883.52 0.000868421 0.016 
../gentests/ComparableTest6Higher/b5_10_0000_002.mtx 4.3 823.231 0.000694737 0.01 
../gentests/ComparableTest6Higher/b5_10_0000_002.mtx 4.4 772.856 0.000484211 0.007 
../gentests/ComparableTest6Higher/b5_10_0000_002.mtx 4.5 730.535 0.000236842 0.005 
../gentests/ComparableTest6Higher/b5_10_0000_002.mtx 4.6 698.335 0.000157895 0.004 
../gentests/ComparableTest6Higher/b5_10_0000_002.mtx 4.7 670.333 7.36842e-05 0.002 
../gentests/ComparableTest6Higher/b5_10_0000_002.mtx 4.8 645.154 7.36842e-05 0.002 
../gentests/ComparableTest6Higher/b5_10_0000_002.mtx 4.9 617.695 3.68421e-05 0.001 
../gentests/ComparableTest6Higher/b5_10_0000_002.mtx 5 594.443 3.68421e-05 0.001 
../gentests/ComparableTest6Higher/b5_10_0000_003.mtx 1 9756.03 6.53727 62.535 
../gentests/ComparableTest6Higher/b5_10_0000_003.mtx 1.1 9326.43 5.87917 57.382 
../gentests/ComparableTest6Higher/b5_10_0000_003.mtx 1.2 8990.87 5.25767 52.382 
../gentests/ComparableTest6Higher/b5_10_0000_003.mtx 1.3 8641.21 4.65493 47.196 
../gentests/ComparableTest6Higher/b5_10_0000_003.mtx 1.4 8256.04 4.082 42.155 
../gentests/ComparableTest6Higher/b5_10_0000_003.mtx 1.5 7730.17 3.54386 37.173 
../gentests/ComparableTest6Higher/b5_10_0000_003.mtx 1.6 7074.09 3.04164 32.417 
../gentests/ComparableTest6Higher/b5_10_0000_003.mtx 1.7 6401.46 2.57908 27.916 
../gentests/ComparableTest6Higher/b5_10_0000_003.mtx 1.8 5874.51 2.15294 23.756 
../gentests/ComparableTest6Higher/b5_10_0000_003.mtx 1.9 5491.36 1.79531 20.033 
../gentests/ComparableTest6Higher/b5_10_0000_003.mtx 2 5209.34 1.48176 16.818 
../gentests/ComparableTest6Higher/b5_10_0000_003.mtx 2.1 4981.09 1.21156 13.907 
../gentests/ComparableTest6Higher/b5_10_0000_003.mtx 2.2 4731.98 0.968279 11.301 
../gentests/ComparableTest6Higher/b5_10_0000_003.mtx 2.3 4507.09 0.765963 9.065 
../gentests/ComparableTest6Higher/b5_10_0000_003.mtx 2.4 4309.4 0.603316 7.254 
../gentests/ComparableTest6Higher/b5_10_0000_003.mtx 2.5 4116.33 0.465442 5.735 
../gentests/ComparableTest6Higher/b5_10_0000_003.mtx 2.6 3913.01 0.3609 4.506 
../gentests/ComparableTest6Higher/b5_10_0000_003.mtx 2.7 3736.57 0.275105 3.541 
../gentests/ComparableTest6Higher/b5_10_0000_003.mtx 2.8 3550.68 0.206658 2.739 
../gentests/ComparableTest6Higher/b5_10_0000_003.mtx 2.9 3371.02 0.1553 2.096 
../gentests/ComparableTest6Higher/b5_10_0000_003.mtx 3 3122.16 0.113547 1.566 
../gentests/ComparableTest6Higher/b5_10_0000_003.mtx 3.1 2926.54 0.0844632 1.21 
../gentests/ComparableTest6Higher/b5_10_0000_003.mtx 3.2 2671.51 0.0623895 0.939 
../gentests/ComparableTest6Higher/b5_10_0000_003.mtx 3.3 2423.44 0.0432632 0.677 
../gentests/ComparableTest6Higher/b5_10_0000_003.mtx 3.4 2218.38 0.0322526 0.527 
../gentests/ComparableTest6Higher/b5_10_0000_003.mtx 3.5 1995.96 0.0235579 0.407 
../gentests/ComparableTest6Higher/b5_10_0000_003.mtx 3.6 1799.03 0.0170895 0.308 
../gentests/ComparableTest6Higher/b5_10_0000_003.mtx 3.7 1613.81 0.0143842 0.245 
../gentests/ComparableTest6Higher/b5_10_0000_003.mtx 3.8 1445.09 0.00906842 0.172 
../gentests/ComparableTest6Higher/b5_10_0000_003.mtx 3.9 1315.48 0.00697895 0.139 
../gentests/ComparableTest6Higher/b5_10_0000_003.mtx 4 1198 0.00476316 0.109 
../gentests/ComparableTest6Higher/b5_10_0000_003.mtx 4.1 1087.6 0.00279474 0.073 
../gentests/ComparableTest6Higher/b5_10_0000_003.mtx 4.2 1001.96 0.00243684 0.061 
../gentests/ComparableTest6Higher/b5_10_0000_003.mtx 4.3 933.57 0.00203158 0.055 
../gentests/ComparableTest6Higher/b5_10_0000_003.mtx 4.4 868.675 0.00117368 0.039 
../gentests/ComparableTest6Higher/b5_10_0000_003.mtx 4.5 809.553 0.00108947 0.028 
../gentests/ComparableTest6Higher/b5_10_0000_003.mtx 4.6 762.738 0.000657895 0.021 
../gentests/ComparableTest6Higher/b5_10_0000_003.mtx 4.7 720.367 0.000742105 0.018 
../gentests/ComparableTest6Higher/b5_10_0000_003.mtx 4.8 681.464 0.000357895 0.013 
../gentests/ComparableTest6Higher/b5_10_0000_003.mtx 4.9 659.373 0.0005 0.013 
../gentests/ComparableTest6Higher/b5_10_0000_003.mtx 5 629.725 0.000252632 0.009 
../gentests/ComparableTest6Higher/b5_10_0000_004.mtx 1 9679.51 6.46952 61.79 
../gentests/ComparableTest6Higher/b5_10_0000_004.mtx 1.1 9284.09 5.83541 56.863 
../gentests/ComparableTest6Higher/b5_10_0000_004.mtx 1.2 8946.61 5.21857 51.889 
../gentests/ComparableTest6Higher/b5_10_0000_004.mtx 1.3 8593.29 4.62102 46.694 
../gentests/ComparableTest6Higher/b5_10_0000_004.mtx 1.4 8184.06 4.05074 41.626 
../gentests/ComparableTest6Higher/b5_10_0000_004.mtx 1.5 7650.01 3.5197 36.691 
../gentests/ComparableTest6Higher/b5_10_0000_004.mtx 1.6 6978.7 3.02388 31.928 
../gentests/ComparableTest6Higher/b5_10_0000_004.mtx 1.7 6348.27 2.57116 27.663 
../gentests/ComparableTest6Higher/b5_10_0000_004.mtx 1.8 5833.16 2.15673 23.485 
../gentests/ComparableTest6Higher/b5_10_0000_004.mtx 1.9 5461.95 1.78745 19.724 
../gentests/ComparableTest6Higher/b5_10_0000_004.mtx 2 5179 1.46526 16.307 
../gentests/ComparableTest6Higher/b5_10_0000_004.mtx 2.1 4897.59 1.18404 13.375 
../gentests/ComparableTest6Higher/b5_10_0000_004.mtx 2.2 4675.72 0.948479 10.825 
../gentests/ComparableTest6Higher/b5_10_0000_004.mtx 2.3 4453.94 0.753168 8.695 
../gentests/ComparableTest6Higher/b5_10_0000_004.mtx 2.4 4262.08 0.589047 6.911 
../gentests/ComparableTest6Higher/b5_10_0000_004.mtx 2.5 4039.18 0.450158 5.35 
../gentests/ComparableTest6Higher/b5_10_0000_004.mtx 2.6 3853.17 0.345468 4.119 
../gentests/ComparableTest6Higher/b5_10_0000_004.mtx 2.7 3679.82 0.265921 3.217 
../gentests/ComparableTest6Higher/b5_10_0000_004.mtx 2.8 3492.22 0.194979 2.389 
../gentests/ComparableTest6Higher/b5_10_0000_004.mtx 2.9 3291.85 0.146632 1.809 
../gentests/ComparableTest6Higher/b5_10_0000_004.mtx 3 3068.28 0.107326 1.359 
../gentests/ComparableTest6Higher/b5_10_0000_004.mtx 3.1 2812.23 0.0782737 0.994 
../gentests/ComparableTest6Higher/b5_10_0000_004.mtx 3.2 2557.98 0.0545053 0.703 
../gentests/ComparableTest6Higher/b5_10_0000_004.mtx 3.3 2299.33 0.0392947 0.513 
../gentests/ComparableTest6Higher/b5_10_0000_004.mtx 3.4 2056.14 0.0284842 0.373 
../gentests/ComparableTest6Higher/b5_10_0000_004.mtx 3.5 1819.31 0.0194684 0.263 
../gentests/ComparableTest6Higher/b5_10_0000_004.mtx 3.6 1596.49 0.0125316 0.177 
../gentests/ComparableTest6Higher/b5_10_0000_004.mtx 3.7 1426.5 0.00917895 0.136 
../gentests/ComparableTest6Higher/b5_10_0000_004.mtx 3.8 1277.9 0.00594211 0.096 
../gentests/ComparableTest6Higher/b5_10_0000_004.mtx 3.9 1161.53 0.0046 0.072 
../gentests/ComparableTest6Higher/b5_10_0000_004.mtx 4 1056.18 0.00305789 0.049 
../gentests/ComparableTest6Higher/b5_10_0000_004.mtx 4.1 973.455 0.00207895 0.037 
../gentests/ComparableTest6Higher/b5_10_0000_004.mtx 4.2 901.869 0.00182632 0.029 
../gentests/ComparableTest6Higher/b5_10_0000_004.mtx 4.3 841.509 0.00105263 0.018 
../gentests/ComparableTest6Higher/b5_10_0000_004.mtx 4.4 790.341 0.000631579 0.01 
../gentests/ComparableTest6Higher/b5_10_0000_004.mtx 4.5 744.563 0.000352632 0.008 
../gentests/ComparableTest6Higher/b5_10_0000_004.mtx 4.6 707.819 0.000221053 0.005 
../gentests/ComparableTest6Higher/b5_10_0000_004.mtx 4.7 682.411 0.000210526 0.004 
../gentests/ComparableTest6Higher/b5_10_0000_004.mtx 4.8 650.976 0.000152632 0.003 
../gentests/ComparableTest6Higher/b5_10_0000_004.mtx 4.9 625.03 3.68421e-05 0.001 
../gentests/ComparableTest6Higher/b5_10_0000_004.mtx 5 599.834 5.26316e-06 0.001 
../gentests/ComparableTest6Higher/b5_10_0000_005.mtx 1 9739.77 6.40314 61.62 
../gentests/ComparableTest6Higher/b5_10_0000_005.mtx 1.1 9330.88 5.75674 56.532 
../gentests/ComparableTest6Higher/b5_10_0000_005.mtx 1.2 8976.21 5.14333 51.499 
../gentests/ComparableTest6Higher/b5_10_0000_005.mtx 1.3 8633.59 4.55262 46.417 
../gentests/ComparableTest6Higher/b5_10_0000_005.mtx 1.4 8217.67 3.99588 41.433 
../gentests/ComparableTest6Higher/b5_10_0000_005.mtx 1.5 7718.52 3.46959 36.589 
../gentests/ComparableTest6Higher/b5_10_0000_005.mtx 1.6 7123.34 2.98676 32.064 
../gentests/ComparableTest6Higher/b5_10_0000_005.mtx 1.7 6472.51 2.53915 27.677 
../gentests/ComparableTest6Higher/b5_10_0000_005.mtx 1.8 5957.77 2.13392 23.674 
../gentests/ComparableTest6Higher/b5_10_0000_005.mtx 1.9 5562 1.77545 19.996 
../gentests/ComparableTest6Higher/b5_10_0000_005.mtx 2 5260.14 1.45984 16.643 
../gentests/ComparableTest6Higher/b5_10_0000_005.mtx 2.1 4998.65 1.18647 13.76 
../gentests/ComparableTest6Higher/b5_10_0000_005.mtx 2.2 4763.62 0.958216 11.315 
../gentests/ComparableTest6Higher/b5_10_0000_005.mtx 2.3 4538.86 0.761005 9.132 
../gentests/ComparableTest6Higher/b5_10_0000_005.mtx 2.4 4345.83 0.596174 7.228 
../gentests/ComparableTest6Higher/b5_10_0000_005.mtx 2.5 4142.57 0.468753 5.8 
../gentests/ComparableTest6Higher/b5_10_0000_005.mtx 2.6 3935.24 0.357458 4.485 
../gentests/ComparableTest6Higher/b5_10_0000_005.mtx 2.7 3791.22 0.274816 3.492 
../gentests/ComparableTest6Higher/b5_10_0000_005.mtx 2.8 3587.42 0.206616 2.696 
../gentests/ComparableTest6Higher/b5_10_0000_005.mtx 2.9 3370.78 0.154958 2.065 
../gentests/ComparableTest6Higher/b5_10_0000_005.mtx 3 3167.36 0.115526 1.53 
../gentests/ComparableTest6Higher/b5_10_0000_005.mtx 3.1 2947.72 0.0859895 1.182 
../gentests/ComparableTest6Higher/b5_10_0000_005.mtx 3.2 2711.2 0.0601789 0.864 
../gentests/ComparableTest6Higher/b5_10_0000_005.mtx 3.3 2451.11 0.0441316 0.632 
../gentests/ComparableTest6Higher/b5_10_0000_005.mtx 3.4 2200.32 0.0310211 0.462 
../gentests/ComparableTest6Higher/b5_10_0000_005.mtx 3.5 1976.05 0.0218737 0.335 
../gentests/ComparableTest6Higher/b5_10_0000_005.mtx 3.6 1769.41 0.0152053 0.242 
../gentests/ComparableTest6Higher/b5_10_0000_005.mtx 3.7 1581.28 0.0106895 0.17 
../gentests/ComparableTest6Higher/b5_10_0000_005.mtx 3.8 1429.97 0.00667368 0.115 
../gentests/ComparableTest6Higher/b5_10_0000_005.mtx 3.9 1272.65 0.00679474 0.091 
../gentests/ComparableTest6Higher/b5_10_0000_005.mtx 4 1144.81 0.00344211 0.063 
../gentests/ComparableTest6Higher/b5_10_0000_005.mtx 4.1 1031.33 0.00271053 0.039 
../gentests/ComparableTest6Higher/b5_10_0000_005.mtx 4.2 949.11 0.00156842 0.026 
../gentests/ComparableTest6Higher/b5_10_0000_005.mtx 4.3 883.592 0.00127895 0.019 
../gentests/ComparableTest6Higher/b5_10_0000_005.mtx 4.4 830.879 0.00127895 0.019 
../gentests/ComparableTest6Higher/b5_10_0000_005.mtx 4.5 780.619 0.000994737 0.012 
../gentests/ComparableTest6Higher/b5_10_0000_005.mtx 4.6 742.027 0.000794737 0.009 
../gentests/ComparableTest6Higher/b5_10_0000_005.mtx 4.7 705.015 0.000589474 0.007 
../gentests/ComparableTest6Higher/b5_10_0000_005.mtx 4.8 672.759 0.000473684 0.005 
../gentests/ComparableTest6Higher/b5_10_0000_005.mtx 4.9 645.567 0.000247368 0.004 
../gentests/ComparableTest6Higher/b5_10_0000_005.mtx 5 616.363 0.000115789 0.003 
../gentests/ComparableTest6Higher/b5_10_0000_006.mtx 1 9784.02 6.47502 62.482 
../gentests/ComparableTest6Higher/b5_10_0000_006.mtx 1.1 9361.73 5.83822 57.498 
../gentests/ComparableTest6Higher/b5_10_0000_006.mtx 1.2 9033.82 5.2288 52.539 
../gentests/ComparableTest6Higher/b5_10_0000_006.mtx 1.3 8695.33 4.64358 47.63 
../gentests/ComparableTest6Higher/b5_10_0000_006.mtx 1.4 8316.45 4.07629 42.598 
../gentests/ComparableTest6Higher/b5_10_0000_006.mtx 1.5 7829.1 3.5433 37.649 
../gentests/ComparableTest6Higher/b5_10_0000_006.mtx 1.6 7202.34 3.05555 33.049 
../gentests/ComparableTest6Higher/b5_10_0000_006.mtx 1.7 6551.24 2.60254 28.68 
../gentests/ComparableTest6Higher/b5_10_0000_006.mtx 1.8 6003.7 2.19564 24.537 
../gentests/ComparableTest6Higher/b5_10_0000_006.mtx 1.9 5611.09 1.84192 20.879 
../gentests/ComparableTest6Higher/b5_10_0000_006.mtx 2 5300.16 1.51991 17.562 
../gentests/ComparableTest6Higher/b5_10_0000_006.mtx 2.1 5038.58 1.23851 14.544 
../gentests/ComparableTest6Higher/b5_10_0000_006.mtx 2.2 4818.74 1.00724 12.003 
../gentests/ComparableTest6Higher/b5_10_0000_006.mtx 2.3 4591.11 0.797905 9.735 
../gentests/ComparableTest6Higher/b5_10_0000_006.mtx 2.4 4388.42 0.632574 7.864 
../gentests/ComparableTest6Higher/b5_10_0000_006.mtx 2.5 4177.12 0.493347 6.238 
../gentests/ComparableTest6Higher/b5_10_0000_006.mtx 2.6 3996.88 0.3839 4.928 
../gentests/ComparableTest6Higher/b5_10_0000_006.mtx 2.7 3803.74 0.291216 3.88 
../gentests/ComparableTest6Higher/b5_10_0000_006.mtx 2.8 3648.32 0.220258 3.02 
../gentests/ComparableTest6Higher/b5_10_0000_006.mtx 2.9 3460.98 0.173216 2.37 
../gentests/ComparableTest6Higher/b5_10_0000_006.mtx 3 3288.51 0.129663 1.868 
../gentests/ComparableTest6Higher/b5_10_0000_006.mtx 3.1 3089.39 0.0984579 1.435 
../gentests/ComparableTest6Higher/b5_10_0000_006.mtx 3.2 2877.58 0.0725421 1.119 
../gentests/ComparableTest6Higher/b5_10_0000_006.mtx 3.3 2671.08 0.0546737 0.878 
../gentests/ComparableTest6Higher/b5_10_0000_006.mtx 3.4 2425.28 0.0397789 0.671 
../gentests/ComparableTest6Higher/b5_10_0000_006.mtx 3.5 2212.46 0.0287105 0.517 
../gentests/ComparableTest6Higher/b5_10_0000_006.mtx 3.6 2022.88 0.0218 0.411 
../gentests/ComparableTest6Higher/b5_10_0000_006.mtx 3.7 1828.91 0.0163684 0.321 
../gentests/ComparableTest6Higher/b5_10_0000_006.mtx 3.8 1652.39 0.0120263 0.256 
../gentests/ComparableTest6Higher/b5_10_0000_006.mtx 3.9 1480.46 0.00887895 0.188 
../gentests/ComparableTest6Higher/b5_10_0000_006.mtx 4 1336.43 0.00660526 0.144 
../gentests/ComparableTest6Higher/b5_10_0000_006.mtx 4.1 1211.92 0.00512105 0.12 
../gentests/ComparableTest6Higher/b5_10_0000_006.mtx 4.2 1090.52 0.00290526 0.078 
../gentests/ComparableTest6Higher/b5_10_0000_006.mtx 4.3 1007.17 0.00272632 0.072 
../gentests/ComparableTest6Higher/b5_10_0000_006.mtx 4.4 927.166 0.00177895 0.054 
../gentests/ComparableTest6Higher/b5_10_0000_006.mtx 4.5 858.982 0.00126842 0.038 
../gentests/ComparableTest6Higher/b5_10_0000_006.mtx 4.6 802.906 0.00126316 0.034 
../gentests/ComparableTest6Higher/b5_10_0000_006.mtx 4.7 757.133 0.000836842 0.028 
