Results
Filename spectrum1 spectrum2 spectrum3 spectrum4 spectrum5 spectrum6 spectrum7 spectrum8 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/324.mtx 4:137 6:1387 8:25547 10:403024 12:7180544 14:128468742 16:2364985287 18:44119851598 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/082.mtx 4:164 6:1417 8:25094 10:402675 12:7177789 14:128469040 16:2365103337 18:44119916209 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/377.mtx 4:150 6:1377 8:25464 10:402435 12:7177379 14:128491103 16:2365052591 18:44119844352 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/641.mtx 4:130 6:1394 8:25696 10:403198 12:7177621 14:128460078 16:2365018027 18:44120088834 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/340.mtx 4:158 6:1333 8:25412 10:403411 12:7178853 14:128462739 16:2365072379 18:44119947836 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/751.mtx 4:140 6:1374 8:25495 10:403590 12:7179559 14:128460910 16:2365017721 18:44119924934 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/310.mtx 4:149 6:1404 8:25370 10:402296 12:7179645 14:128483740 16:2365007823 18:44119853828 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/626.mtx 4:143 6:1416 8:25376 10:402824 12:7179422 14:128461316 16:2365069293 18:44120068268 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/151.mtx 4:147 6:1381 8:25344 10:403254 12:7180105 14:128471990 16:2365035644 18:44119834996 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/153.mtx 4:170 6:1362 8:25298 10:403578 12:7176689 14:128458618 16:2365024450 18:44120025690 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/356.mtx 4:156 6:1336 8:25628 10:402518 12:7177290 14:128474410 16:2365016245 18:44120012062 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/997.mtx 4:151 6:1370 8:25547 10:402616 12:7175064 14:128488332 16:2365028496 18:44119799690 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/505.mtx 4:158 6:1366 8:25265 10:403376 12:7178115 14:128471762 16:2365066980 18:44119854766 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/654.mtx 4:138 6:1377 8:25543 10:403623 12:7178009 14:128461242 16:2365033787 18:44119998839 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/663.mtx 4:146 6:1359 8:25413 10:403737 12:7179674 14:128469996 16:2364990104 18:44119773495 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/768.mtx 4:143 6:1352 8:25568 10:403384 12:7179484 14:128470744 16:2364966095 18:44119970072 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/895.mtx 4:152 6:1354 8:25524 10:402266 12:7180951 14:128478108 16:2365041100 18:44119639776 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/902.mtx 4:175 6:1330 8:25511 10:402920 12:7179188 14:128455022 16:2364993326 18:44119953060 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/189.mtx 4:166 6:1355 8:25286 10:402971 12:7178784 14:128464039 16:2365055886 18:44120184606 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/041.mtx 4:150 6:1408 8:25214 10:402792 12:7181732 14:128471772 16:2365037343 18:44119817760 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/211.mtx 4:139 6:1420 8:25346 10:402768 12:7182044 14:128467852 16:2365050565 18:44119730040 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/141.mtx 4:181 6:1387 8:25659 10:404722 12:7182232 14:128490134 16:2365127530 18:44120575560 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/114.mtx 4:166 6:1378 8:25371 10:402850 12:7179591 14:128457512 16:2364980109 18:44120034380 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/074.mtx 4:146 6:1399 8:25494 10:402965 12:7174486 14:128469649 16:2365104937 18:44119848940 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/977.mtx 4:162 6:1372 8:25153 10:403308 12:7178204 14:128476524 16:2365083679 18:44119802028 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/894.mtx 4:144 6:1379 8:25453 10:403187 12:7179648 14:128465953 16:2365012374 18:44120092924 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/478.mtx 4:155 6:1412 8:25229 10:403278 12:7178799 14:128448538 16:2365081222 18:44120101792 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/891.mtx 4:130 6:1430 8:25591 10:402306 12:7179363 14:128474940 16:2365028062 18:44119817288 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/760.mtx 4:151 6:1350 8:25338 10:403936 12:7178911 14:128469864 16:2365048504 18:44119649158 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/407.mtx 4:154 6:1364 8:25464 10:402938 12:7175442 14:128484440 16:2365040501 18:44119806068 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/831.mtx 4:154 6:1418 8:25239 10:402454 12:7177689 14:128475304 16:2365131820 18:44119879180 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/466.mtx 4:152 6:1386 8:25332 10:402842 12:7178465 14:128478944 16:2365053444 18:44119897600 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/384.mtx 4:155 6:1336 8:25575 10:402926 12:7177725 14:128463272 16:2365058417 18:44120048374 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/277.mtx 4:140 6:1393 8:25498 10:402981 12:7177903 14:128478948 16:2365036643 18:44119630925 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/177.mtx 4:168 6:1424 8:25562 10:402624 12:7182032 14:128471240 16:2364970799 18:44119863672 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/868.mtx 4:164 6:1331 8:25400 10:402521 12:7182374 14:128466990 16:2365014410 18:44119936029 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/456.mtx 4:162 6:1332 8:25315 10:402966 12:7181352 14:128478006 16:2365030850 18:44119820598 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/256.mtx 4:140 6:1394 8:25589 10:402418 12:7178199 14:128478002 16:2365013426 18:44120093826 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/673.mtx 4:141 6:1360 8:25566 10:403580 12:7178215 14:128466146 16:2365009091 18:44119931770 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/845.mtx 4:145 6:1375 8:25401 10:403446 12:7179528 14:128469228 16:2365026038 18:44119828002 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/248.mtx 4:137 6:1397 8:25434 10:403586 12:7180224 14:128452791 16:2365067304 18:44119896175 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/416.mtx 4:145 6:1384 8:25533 10:402528 12:7178480 14:128471064 16:2365067808 18:44120072864 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/415.mtx 4:144 6:1359 8:25477 10:403597 12:7179750 14:128468549 16:2364982042 18:44119831256 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/091.mtx 4:142 6:1412 8:25423 10:402680 12:7179212 14:128468390 16:2365045829 18:44120063870 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/928.mtx 4:152 6:1348 8:25403 10:403220 12:7181124 14:128471316 16:2365008246 18:44119867304 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/373.mtx 4:139 6:1375 8:25509 10:403662 12:7178311 14:128469285 16:2365009816 18:44119618765 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/063.mtx 4:138 6:1394 8:25531 10:403130 12:7177629 14:128468280 16:2365056402 18:44119954268 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/295.mtx 4:145 6:1374 8:25447 10:403200 12:7178343 14:128476492 16:2365061929 18:44119751374 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/130.mtx 4:169 6:1373 8:25335 10:402388 12:7179543 14:128467206 16:2365030729 18:44119853514 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/306.mtx 4:156 6:1356 8:25474 10:402542 12:7177264 14:128488766 16:2365015216 18:44119937590 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/432.mtx 4:164 6:1400 8:25383 10:402274 12:7178394 14:128473744 16:2364997179 18:44119759200 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/404.mtx 4:156 6:1352 8:25388 10:403138 12:7175664 14:128493862 16:2365053515 18:44119712610 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/142.mtx 4:137 6:1393 8:25486 10:403318 12:7180786 14:128456511 16:2365010254 18:44120123735 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/286.mtx 4:159 6:1351 8:25270 10:403504 12:7179808 14:128468174 16:2365011248 18:44120078394 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/592.mtx 4:133 6:1385 8:25674 10:403044 12:7179552 14:128457799 16:2364991485 18:44120292873 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/712.mtx 4:145 6:1409 8:25320 10:402720 12:7179400 14:128479717 16:2365104919 18:44119520415 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/108.mtx 4:146 6:1388 8:25294 10:403726 12:7179844 14:128453198 16:2365097010 18:44119951242 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/427.mtx 4:146 6:1375 8:25505 10:402627 12:7178838 14:128483796 16:2365010250 18:44119882883 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/699.mtx 4:158 6:1353 8:25463 10:402435 12:7179633 14:128476180 16:2365010698 18:44119981137 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/370.mtx 4:146 6:1379 8:25290 10:403815 12:7181130 14:128458291 16:2365031863 18:44119841630 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/990.mtx 4:155 6:1370 8:25285 10:403442 12:7177986 14:128468418 16:2365079942 18:44119989494 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/964.mtx 4:143 6:1397 8:25492 10:402972 12:7176345 14:128468478 16:2365086797 18:44119945202 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/930.mtx 4:163 6:1348 8:25219 10:403408 12:7178477 14:128481222 16:2365040945 18:44119790026 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/744.mtx 4:135 6:1409 8:25564 10:402768 12:7178031 14:128467692 16:2365068889 18:44119997344 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/498.mtx 4:149 6:1392 8:25254 10:403486 12:7180201 14:128459340 16:2365054453 18:44119966082 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/786.mtx 4:170 6:1353 8:25339 10:402615 12:7177065 14:128474762 16:2365049855 18:44120016463 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/848.mtx 4:133 6:1398 8:25621 10:403006 12:7177697 14:128471080 16:2365036299 18:44119775472 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/399.mtx 4:149 6:1358 8:25405 10:403632 12:7177819 14:128472672 16:2365051375 18:44119797838 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/045.mtx 4:134 6:1404 8:25539 10:402828 12:7181320 14:128468616 16:2364961803 18:44119935616 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/559.mtx 4:142 6:1382 8:25523 10:403210 12:7175429 14:128479848 16:2365084733 18:44119614988 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/735.mtx 4:138 6:1373 8:25645 10:402927 12:7178891 14:128469432 16:2364998796 18:44120050681 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/944.mtx 4:148 6:1390 8:25418 10:402684 12:7177557 14:128487110 16:2365028322 18:44119682346 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/258.mtx 4:138 6:1375 8:25537 10:403831 12:7177170 14:128458216 16:2365081220 18:44119832647 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/700.mtx 4:140 6:1368 8:25604 10:403374 12:7176336 14:128470558 16:2365053155 18:44119926006 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/003.mtx 4:148 6:1380 8:25429 10:402916 12:7177644 14:128480388 16:2365058702 18:44119753368 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/186.mtx 4:141 6:1395 8:25398 10:403116 12:7180833 14:128472115 16:2365015321 18:44119652265 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/628.mtx 4:144 6:1368 8:25441 10:403524 12:7179540 14:128470140 16:2365003535 18:44119831772 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/996.mtx 4:159 6:1402 8:25324 10:403024 12:7176365 14:128463972 16:2365057743 18:44119900246 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/840.mtx 4:141 6:1380 8:25441 10:403508 12:7180058 14:128464116 16:2365016957 18:44119864420 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/588.mtx 4:144 6:1369 8:25492 10:403613 12:7175811 14:128470560 16:2365095593 18:44119742389 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/352.mtx 4:136 6:1401 8:25475 10:403265 12:7179563 14:128465889 16:2365052979 18:44119584930 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/890.mtx 4:157 6:1343 8:25363 10:403378 12:7179324 14:128472140 16:2365002686 18:44120010390 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/522.mtx 4:156 6:1340 8:25420 10:403602 12:7175274 14:128479254 16:2365071307 18:44119818414 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/033.mtx 4:154 6:1342 8:25313 10:403872 12:7180407 14:128465522 16:2365013497 18:44119986310 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/715.mtx 4:147 6:1323 8:25601 10:404112 12:7175399 14:128468305 16:2365034606 18:44119916687 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/492.mtx 4:135 6:1403 8:25472 10:403258 12:7181084 14:128460348 16:2365002641 18:44119853774 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/390.mtx 4:147 6:1359 8:25421 10:403492 12:7179857 14:128472147 16:2365006946 18:44119821445 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/931.mtx 4:171 6:1348 8:25390 10:402948 12:7175774 14:128478176 16:2365013839 18:44119764872 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/083.mtx 4:148 6:1355 8:25452 10:403081 12:7181324 14:128477900 16:2364960390 18:44119848731 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/695.mtx 4:172 6:1356 8:25323 10:403544 12:7174268 14:128471704 16:2365013887 18:44119923388 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/305.mtx 4:160 6:1350 8:25256 10:402594 12:7184777 14:128476648 16:2364986166 18:44119901852 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/676.mtx 4:141 6:1378 8:25494 10:403376 12:7178544 14:128470074 16:2365015939 18:44119884360 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/666.mtx 4:144 6:1364 8:25463 10:403690 12:7177998 14:128470146 16:2365038826 18:44119699654 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/275.mtx 4:153 6:1372 8:25236 10:403288 12:7181061 14:128480612 16:2365001061 18:44119661708 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/914.mtx 4:150 6:1372 8:25517 10:403080 12:7174094 14:128476228 16:2365088154 18:44119903628 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/291.mtx 4:146 6:1398 8:25428 10:402734 12:7178017 14:128472042 16:2365068189 18:44119997730 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/817.mtx 4:145 6:1379 8:25379 10:403432 12:7179716 14:128469508 16:2365027103 18:44119790020 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/719.mtx 4:144 6:1366 8:25525 10:403376 12:7177271 14:128471070 16:2365019229 18:44120048578 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/192.mtx 4:152 6:1384 8:25266 10:402754 12:7181458 14:128485022 16:2365002719 18:44119735230 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/539.mtx 4:135 6:1410 8:25444 10:403306 12:7180625 14:128453696 16:2365063263 18:44119922512 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/386.mtx 4:162 6:1319 8:25400 10:403441 12:7177548 14:128482579 16:2364979798 18:44120014646 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/585.mtx 4:143 6:1366 8:25464 10:403644 12:7179975 14:128459568 16:2365008299 18:44120046986 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/803.mtx 4:156 6:1350 8:25404 10:403516 12:7176483 14:128468650 16:2365048915 18:44120076082 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/934.mtx 4:146 6:1395 8:25404 10:402733 12:7178558 14:128479743 16:2365052166 18:44119804878 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/827.mtx 4:154 6:1395 8:25415 10:402997 12:7176038 14:128461968 16:2365066081 18:44119998947 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/867.mtx 4:154 6:1359 8:25415 10:402991 12:7177454 14:128481048 16:2365053519 18:44119851847 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/764.mtx 4:142 6:1383 8:25493 10:402671 12:7180502 14:128488756 16:2364937797 18:44119709287 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/792.mtx 4:144 6:1361 8:25586 10:402905 12:7178211 14:128481478 16:2364984718 18:44119926275 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/971.mtx 4:173 6:1362 8:25217 10:403292 12:7175659 14:128472028 16:2365031547 18:44119964858 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/046.mtx 4:149 6:1377 8:25275 10:403646 12:7180539 14:128465008 16:2365027388 18:44119783830 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/391.mtx 4:150 6:1367 8:25274 10:403733 12:7182024 14:128459035 16:2364986634 18:44120133694 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/097.mtx 4:149 6:1355 8:25411 10:403702 12:7177232 14:128477092 16:2365057580 18:44119534998 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/120.mtx 4:162 6:1357 8:25318 10:402835 12:7177791 14:128482831 16:2365036065 18:44119995512 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/982.mtx 4:128 6:1430 8:25574 10:402618 12:7180609 14:128465278 16:2365017649 18:44119790318 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/431.mtx 4:155 6:1331 8:25301 10:404122 12:7180311 14:128471701 16:2364970850 18:44119848309 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/081.mtx 4:142 6:1362 8:25492 10:403870 12:7178155 14:128464950 16:2365025136 18:44119745878 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/320.mtx 4:160 6:1311 8:25290 10:403923 12:7182072 14:128479378 16:2364917718 18:44119773077 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/238.mtx 4:149 6:1354 8:25491 10:402936 12:7180595 14:128467148 16:2365046870 18:44119955046 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/489.mtx 4:160 6:1349 8:25472 10:403593 12:7173419 14:128468118 16:2365043425 18:44119942963 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/005.mtx 4:159 6:1403 8:25303 10:402690 12:7177559 14:128475593 16:2365012404 18:44119751033 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/785.mtx 4:152 6:1381 8:25326 10:403165 12:7177047 14:128476448 16:2365103748 18:44119788525 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/876.mtx 4:153 6:1350 8:25451 10:403336 12:7176963 14:128475008 16:2365029311 18:44120037546 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/044.mtx 4:130 6:1403 8:25636 10:403203 12:7178032 14:128462691 16:2365023652 18:44119843066 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/634.mtx 4:149 6:1391 8:25291 10:402964 12:7180664 14:128476894 16:2365018388 18:44119801374 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/380.mtx 4:137 6:1370 8:25597 10:403790 12:7176405 14:128464818 16:2365042980 18:44119758134 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/622.mtx 4:139 6:1378 8:25581 10:403110 12:7177058 14:128479946 16:2365047998 18:44119549154 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/642.mtx 4:147 6:1374 8:25401 10:403322 12:7179222 14:128471800 16:2364996134 18:44119959016 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/392.mtx 4:149 6:1382 8:25294 10:403432 12:7179758 14:128469186 16:2365039345 18:44119782260 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/995.mtx 4:163 6:1374 8:25442 10:402966 12:7175295 14:128473016 16:2364987769 18:44120030552 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/398.mtx 4:155 6:1333 8:25476 10:403270 12:7178289 14:128473622 16:2365016156 18:44120104892 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/270.mtx 4:141 6:1372 8:25625 10:402556 12:7180058 14:128468664 16:2365032999 18:44120038832 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/348.mtx 4:163 6:1405 8:25213 10:402898 12:7176062 14:128474859 16:2365079452 18:44119627771 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/135.mtx 4:157 6:1353 8:25297 10:403262 12:7180007 14:128475454 16:2365026957 18:44119899112 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/554.mtx 4:151 6:1352 8:25342 10:403520 12:7182750 14:128461452 16:2364979230 18:44120027428 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/469.mtx 4:185 6:1404 8:25704 10:404536 12:7186705 14:128519436 16:2365219647 18:44121501168 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/826.mtx 4:157 6:1396 8:25325 10:403124 12:7176596 14:128468336 16:2365030333 18:44119790304 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/708.mtx 4:142 6:1356 8:25536 10:403850 12:7178138 14:128458760 16:2365039248 18:44119959776 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/852.mtx 4:141 6:1372 8:25445 10:403818 12:7179990 14:128459024 16:2365007709 18:44119883178 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/234.mtx 4:160 6:1343 8:25326 10:403671 12:7176320 14:128472380 16:2365076758 18:44119890811 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/372.mtx 4:160 6:1382 8:25380 10:403578 12:7175575 14:128455464 16:2365018266 18:44120087532 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/832.mtx 4:151 6:1395 8:25425 10:402630 12:7177029 14:128478963 16:2365013377 18:44119901503 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/661.mtx 4:143 6:1389 8:25403 10:402830 12:7182904 14:128470015 16:2364959446 18:44120058203 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/726.mtx 4:159 6:1384 8:25128 10:403480 12:7179042 14:128462796 16:2365115817 18:44119938516 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/106.mtx 4:145 6:1369 8:25452 10:403434 12:7178224 14:128472121 16:2365048893 18:44119730321 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/587.mtx 4:140 6:1380 8:25488 10:403282 12:7180354 14:128467086 16:2364992765 18:44119910570 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/819.mtx 4:145 6:1388 8:25356 10:403562 12:7178459 14:128461226 16:2365095197 18:44119775464 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/658.mtx 4:163 6:1410 8:25457 10:402774 12:7175438 14:128471482 16:2365031854 18:44119667858 
/home/antonkov/masterWork/spectrumSources/../gentests/Gallager48/767.mtx 4:153 6:1382 8:25374 10:402812 12:7177644 14:128480766 16:2365018304 18:44119963800 
