Results
Filename SNR Time(ms) BER% FER%
../gentests/ComparableTest/b5_10_0000_003.mtx 1.2 9016.75 5.12884 51.336 
../gentests/ComparableTest/b5_10_0000_003.mtx 1.3 8661.74 4.54057 46.235 
../gentests/ComparableTest/b5_10_0000_003.mtx 1.4 8285.31 3.98314 41.316 
../gentests/ComparableTest/b5_10_0000_003.mtx 1.5 7792.97 3.46074 36.501 
../gentests/ComparableTest/b5_10_0000_003.mtx 1.6 7224.6 2.98226 31.978 
../gentests/ComparableTest/b5_10_0000_003.mtx 1.7 6588.58 2.54797 27.742 
../gentests/ComparableTest/b5_10_0000_003.mtx 1.8 6064.5 2.14984 23.837 
../gentests/ComparableTest/b5_10_0000_003.mtx 1.9 5679.18 1.79598 20.194 
../gentests/ComparableTest/b5_10_0000_003.mtx 2 5359.83 1.48319 16.999 
../gentests/ComparableTest/b5_10_0000_003.mtx 2.1 5091.45 1.2098 14.098 
../gentests/ComparableTest/b5_10_0000_003.mtx 2.2 4852.96 0.973758 11.547 
../gentests/ComparableTest/b5_10_0000_003.mtx 2.3 4632.98 0.778805 9.358 
../gentests/ComparableTest/b5_10_0000_003.mtx 2.4 4414.86 0.612679 7.453 
../gentests/ComparableTest/b5_10_0000_003.mtx 2.5 4216.07 0.477547 5.966 
../gentests/ComparableTest/b5_10_0000_003.mtx 2.6 4024.2 0.370489 4.72 
../gentests/ComparableTest/b5_10_0000_003.mtx 2.7 3850.21 0.289353 3.724 
../gentests/ComparableTest/b5_10_0000_003.mtx 2.8 3646.92 0.211884 2.803 
../gentests/ComparableTest/b5_10_0000_003.mtx 2.9 3487.4 0.1646 2.214 
../gentests/ComparableTest/b5_10_0000_003.mtx 3 3266.13 0.1231 1.681 
../gentests/ComparableTest/b5_10_0000_003.mtx 3.1 3071.01 0.0918158 1.273 
../gentests/ComparableTest/b5_10_0000_003.mtx 3.2 2852.17 0.0656263 0.959 
../gentests/ComparableTest/b5_10_0000_003.mtx 3.3 2631.55 0.0510211 0.743 
../gentests/ComparableTest/b5_10_0000_003.mtx 3.4 2387.51 0.0365316 0.564 
../gentests/ComparableTest/b5_10_0000_003.mtx 3.5 2166.71 0.0261 0.41 
../gentests/ComparableTest/b5_10_0000_003.mtx 3.6 1958.27 0.0187789 0.299 
../gentests/ComparableTest/b5_10_0000_003.mtx 3.7 1803.72 0.0137684 0.252 
../gentests/ComparableTest/b5_10_0000_003.mtx 3.8 1622.01 0.00842632 0.183 
../gentests/ComparableTest/b5_10_0000_003.mtx 3.9 1481.27 0.00731579 0.152 
../gentests/ComparableTest/b5_10_0000_003.mtx 4 1354.47 0.00497368 0.117 
../gentests/ComparableTest/b5_10_0000_003.mtx 4.1 1264.68 0.00349474 0.098 
../gentests/ComparableTest/b5_10_0000_003.mtx 4.2 1169.07 0.00246316 0.078 
../gentests/ComparableTest/b5_10_0000_003.mtx 4.3 1100.2 0.00257368 0.075 
../gentests/ComparableTest/b5_10_0000_003.mtx 4.4 1039.84 0.00186842 0.065 
../gentests/ComparableTest/b5_10_0000_003.mtx 4.5 983.487 0.00160526 0.064 
../gentests/ComparableTest/b5_10_0000_003.mtx 4.6 935.449 0.00128947 0.059 
../gentests/ComparableTest/b5_10_0000_003.mtx 4.7 880.022 0.00102105 0.05 
../gentests/ComparableTest/b5_10_0000_003.mtx 4.8 837.724 0.00101053 0.047 
../gentests/ComparableTest/b5_10_0000_003.mtx 4.9 803.372 0.000842105 0.043 
../gentests/ComparableTest/b5_10_0000_003.mtx 5 771.677 0.000789474 0.042 
../gentests/ComparableTest/b5_10_0000_004.mtx 1 9712.17 6.35448 61.412 
../gentests/ComparableTest/b5_10_0000_004.mtx 1.1 9316.93 5.72509 56.49 
../gentests/ComparableTest/b5_10_0000_004.mtx 1.2 8970.79 5.11493 51.423 
../gentests/ComparableTest/b5_10_0000_004.mtx 1.3 8621.02 4.52084 46.247 
../gentests/ComparableTest/b5_10_0000_004.mtx 1.4 8215.29 3.96945 41.371 
../gentests/ComparableTest/b5_10_0000_004.mtx 1.5 7710.52 3.44087 36.525 
../gentests/ComparableTest/b5_10_0000_004.mtx 1.6 7087.43 2.95932 31.939 
../gentests/ComparableTest/b5_10_0000_004.mtx 1.7 6465.61 2.52141 27.619 
../gentests/ComparableTest/b5_10_0000_004.mtx 1.8 5950.13 2.13357 23.748 
../gentests/ComparableTest/b5_10_0000_004.mtx 1.9 5567.8 1.77521 20.046 
../gentests/ComparableTest/b5_10_0000_004.mtx 2 5261.19 1.46532 16.775 
../gentests/ComparableTest/b5_10_0000_004.mtx 2.1 5010.66 1.19939 13.912 
../gentests/ComparableTest/b5_10_0000_004.mtx 2.2 4787.54 0.959947 11.324 
../gentests/ComparableTest/b5_10_0000_004.mtx 2.3 4547.53 0.771326 9.205 
../gentests/ComparableTest/b5_10_0000_004.mtx 2.4 4355.44 0.614568 7.473 
../gentests/ComparableTest/b5_10_0000_004.mtx 2.5 4152.79 0.478916 5.925 
../gentests/ComparableTest/b5_10_0000_004.mtx 2.6 3958.29 0.364037 4.591 
../gentests/ComparableTest/b5_10_0000_004.mtx 2.7 3771.31 0.280368 3.549 
../gentests/ComparableTest/b5_10_0000_004.mtx 2.8 3592.17 0.205995 2.682 
../gentests/ComparableTest/b5_10_0000_004.mtx 2.9 3393.08 0.158942 2.064 
../gentests/ComparableTest/b5_10_0000_004.mtx 3 3187.46 0.119079 1.574 
../gentests/ComparableTest/b5_10_0000_004.mtx 3.1 2971.6 0.0907053 1.205 
../gentests/ComparableTest/b5_10_0000_004.mtx 3.2 2753.16 0.0635895 0.869 
../gentests/ComparableTest/b5_10_0000_004.mtx 3.3 2489.69 0.0481737 0.667 
../gentests/ComparableTest/b5_10_0000_004.mtx 3.4 2265.17 0.0344526 0.495 
../gentests/ComparableTest/b5_10_0000_004.mtx 3.5 2027.3 0.0252789 0.361 
../gentests/ComparableTest/b5_10_0000_004.mtx 3.6 1804.57 0.0176053 0.256 
../gentests/ComparableTest/b5_10_0000_004.mtx 3.7 1628.6 0.0134158 0.194 
../gentests/ComparableTest/b5_10_0000_004.mtx 3.8 1488.34 0.0101211 0.152 
../gentests/ComparableTest/b5_10_0000_004.mtx 3.9 1354.98 0.00675789 0.106 
../gentests/ComparableTest/b5_10_0000_004.mtx 4 1211.13 0.00468421 0.072 
../gentests/ComparableTest/b5_10_0000_004.mtx 4.1 1095.98 0.00259474 0.045 
../gentests/ComparableTest/b5_10_0000_004.mtx 4.2 1009.78 0.00195789 0.031 
../gentests/ComparableTest/b5_10_0000_004.mtx 4.3 919.654 0.00134211 0.023 
../gentests/ComparableTest/b5_10_0000_004.mtx 4.4 842.894 0.000721053 0.01 
../gentests/ComparableTest/b5_10_0000_004.mtx 4.5 798.657 0.000847368 0.013 
../gentests/ComparableTest/b5_10_0000_004.mtx 4.6 752.79 0.000426316 0.007 
../gentests/ComparableTest/b5_10_0000_004.mtx 4.7 714.81 0.000184211 0.004 
../gentests/ComparableTest/b5_10_0000_004.mtx 4.8 681.067 0.000242105 0.002 
../gentests/ComparableTest/b5_10_0000_004.mtx 4.9 652.428 3.15789e-05 0.001 
../gentests/ComparableTest/b5_10_0000_004.mtx 5 625.901 4.21053e-05 0.001 
../gentests/ComparableTest/b5_10_0000_005.mtx 1 9943.49 6.43775 63.315 
../gentests/ComparableTest/b5_10_0000_005.mtx 1.1 9482.69 5.81027 58.481 
../gentests/ComparableTest/b5_10_0000_005.mtx 1.2 9125.38 5.20984 53.503 
../gentests/ComparableTest/b5_10_0000_005.mtx 1.3 8807.96 4.63654 48.564 
../gentests/ComparableTest/b5_10_0000_005.mtx 1.4 8453.14 4.09229 43.743 
../gentests/ComparableTest/b5_10_0000_005.mtx 1.5 8032.93 3.59322 39.133 
../gentests/ComparableTest/b5_10_0000_005.mtx 1.6 7496.99 3.11874 34.637 
../gentests/ComparableTest/b5_10_0000_005.mtx 1.7 6888.33 2.66933 30.207 
../gentests/ComparableTest/b5_10_0000_005.mtx 1.8 6309.62 2.26981 26.155 
../gentests/ComparableTest/b5_10_0000_005.mtx 1.9 5834.66 1.91109 22.341 
../gentests/ComparableTest/b5_10_0000_005.mtx 2 5512.32 1.59767 19.039 
../gentests/ComparableTest/b5_10_0000_005.mtx 2.1 5207.11 1.32768 15.985 
../gentests/ComparableTest/b5_10_0000_005.mtx 2.2 4961.37 1.07518 13.221 
../gentests/ComparableTest/b5_10_0000_005.mtx 2.3 4750.71 0.877268 10.991 
../gentests/ComparableTest/b5_10_0000_005.mtx 2.4 4554.76 0.707968 9.054 
../gentests/ComparableTest/b5_10_0000_005.mtx 2.5 4350.61 0.562374 7.315 
../gentests/ComparableTest/b5_10_0000_005.mtx 2.6 4168.95 0.446542 5.951 
../gentests/ComparableTest/b5_10_0000_005.mtx 2.7 3992.21 0.350421 4.726 
../gentests/ComparableTest/b5_10_0000_005.mtx 2.8 3802.21 0.272379 3.745 
../gentests/ComparableTest/b5_10_0000_005.mtx 2.9 3640.2 0.209716 2.937 
../gentests/ComparableTest/b5_10_0000_005.mtx 3 3479.14 0.156842 2.271 
../gentests/ComparableTest/b5_10_0000_005.mtx 3.1 3298.65 0.125163 1.8 
../gentests/ComparableTest/b5_10_0000_005.mtx 3.2 3114 0.0924316 1.376 
../gentests/ComparableTest/b5_10_0000_005.mtx 3.3 2885.6 0.0699421 1.046 
../gentests/ComparableTest/b5_10_0000_005.mtx 3.4 2651.6 0.0552211 0.836 
../gentests/ComparableTest/b5_10_0000_005.mtx 3.5 2449.66 0.0405579 0.639 
../gentests/ComparableTest/b5_10_0000_005.mtx 3.6 2210.62 0.0321684 0.476 
../gentests/ComparableTest/b5_10_0000_005.mtx 3.7 2024.82 0.0229053 0.373 
../gentests/ComparableTest/b5_10_0000_005.mtx 3.8 1834.99 0.0172684 0.297 
../gentests/ComparableTest/b5_10_0000_005.mtx 3.9 1644.29 0.0132368 0.209 
../gentests/ComparableTest/b5_10_0000_005.mtx 4 1500.91 0.00916316 0.172 
../gentests/ComparableTest/b5_10_0000_005.mtx 4.1 1377.88 0.00816842 0.142 
../gentests/ComparableTest/b5_10_0000_005.mtx 4.2 1245.48 0.00651053 0.109 
../gentests/ComparableTest/b5_10_0000_005.mtx 4.3 1126.36 0.00397895 0.076 
../gentests/ComparableTest/b5_10_0000_005.mtx 4.4 1047.48 0.00328947 0.059 
../gentests/ComparableTest/b5_10_0000_005.mtx 4.5 964.968 0.00211053 0.047 
../gentests/ComparableTest/b5_10_0000_005.mtx 4.6 887.396 0.00143158 0.036 
../gentests/ComparableTest/b5_10_0000_005.mtx 4.7 821.738 0.001 0.026 
../gentests/ComparableTest/b5_10_0000_005.mtx 4.8 775.713 0.000815789 0.022 
../gentests/ComparableTest/b5_10_0000_005.mtx 4.9 719 0.000478947 0.013 
../gentests/ComparableTest/b5_10_0000_005.mtx 5 678.326 0.000378947 0.007 
../gentests/ComparableTest/b5_10_0000_006.mtx 1 9957.84 6.40437 63.211 
../gentests/ComparableTest/b5_10_0000_006.mtx 1.1 9508.25 5.78575 58.368 
../gentests/ComparableTest/b5_10_0000_006.mtx 1.2 9158.34 5.19893 53.532 
../gentests/ComparableTest/b5_10_0000_006.mtx 1.3 8815.17 4.62516 48.625 
../gentests/ComparableTest/b5_10_0000_006.mtx 1.4 8450.69 4.07832 43.755 
../gentests/ComparableTest/b5_10_0000_006.mtx 1.5 8049.9 3.56795 38.99 
../gentests/ComparableTest/b5_10_0000_006.mtx 1.6 7547.87 3.09469 34.466 
../gentests/ComparableTest/b5_10_0000_006.mtx 1.7 6915.76 2.6668 30.157 
../gentests/ComparableTest/b5_10_0000_006.mtx 1.8 6335.81 2.27133 26.205 
../gentests/ComparableTest/b5_10_0000_006.mtx 1.9 5869.38 1.91866 22.563 
../gentests/ComparableTest/b5_10_0000_006.mtx 2 5532.86 1.60861 19.195 
../gentests/ComparableTest/b5_10_0000_006.mtx 2.1 5246.62 1.32753 16.102 
../gentests/ComparableTest/b5_10_0000_006.mtx 2.2 5001.74 1.09392 13.499 
../gentests/ComparableTest/b5_10_0000_006.mtx 2.3 4773.71 0.883995 11.162 
../gentests/ComparableTest/b5_10_0000_006.mtx 2.4 4560.13 0.715832 9.216 
../gentests/ComparableTest/b5_10_0000_006.mtx 2.5 4376.43 0.570984 7.453 
../gentests/ComparableTest/b5_10_0000_006.mtx 2.6 4186.02 0.452021 6.016 
../gentests/ComparableTest/b5_10_0000_006.mtx 2.7 4019.04 0.350195 4.807 
../gentests/ComparableTest/b5_10_0000_006.mtx 2.8 3838.94 0.277132 3.793 
../gentests/ComparableTest/b5_10_0000_006.mtx 2.9 3658.87 0.208268 2.982 
../gentests/ComparableTest/b5_10_0000_006.mtx 3 3493.4 0.162026 2.287 
../gentests/ComparableTest/b5_10_0000_006.mtx 3.1 3310.84 0.124679 1.811 
../gentests/ComparableTest/b5_10_0000_006.mtx 3.2 3111.77 0.0936632 1.385 
../gentests/ComparableTest/b5_10_0000_006.mtx 3.3 2922.83 0.0692474 1.081 
../gentests/ComparableTest/b5_10_0000_006.mtx 3.4 2692.86 0.0495684 0.785 
../gentests/ComparableTest/b5_10_0000_006.mtx 3.5 2468.74 0.0373632 0.603 
../gentests/ComparableTest/b5_10_0000_006.mtx 3.6 2235.83 0.0269263 0.463 
../gentests/ComparableTest/b5_10_0000_006.mtx 3.7 2042.57 0.0206158 0.353 
../gentests/ComparableTest/b5_10_0000_006.mtx 3.8 1834.58 0.0158474 0.26 
../gentests/ComparableTest/b5_10_0000_006.mtx 3.9 1621.37 0.0100474 0.18 
../gentests/ComparableTest/b5_10_0000_006.mtx 4 1455.91 0.00721579 0.13 
../gentests/ComparableTest/b5_10_0000_006.mtx 4.1 1321.6 0.00577368 0.102 
../gentests/ComparableTest/b5_10_0000_006.mtx 4.2 1209.75 0.00382632 0.081 
../gentests/ComparableTest/b5_10_0000_006.mtx 4.3 1106.14 0.00312105 0.065 
../gentests/ComparableTest/b5_10_0000_006.mtx 4.4 1020.02 0.00250526 0.045 
../gentests/ComparableTest/b5_10_0000_006.mtx 4.5 941.563 0.00143158 0.03 
../gentests/ComparableTest/b5_10_0000_006.mtx 4.6 862.694 0.000552632 0.016 
../gentests/ComparableTest/b5_10_0000_006.mtx 4.7 805.158 0.000631579 0.015 
../gentests/ComparableTest/b5_10_0000_006.mtx 4.8 761.859 0.000678947 0.014 
../gentests/ComparableTest/b5_10_0000_006.mtx 4.9 712.928 0.000231579 0.005 
../gentests/ComparableTest/b5_10_0000_006.mtx 5 679.402 0.000294737 0.008 
../gentests/ComparableTest/b5_10_0000_007.mtx 1 10020.6 6.26178 62.28 
../gentests/ComparableTest/b5_10_0000_007.mtx 1.1 9566.03 5.65786 57.598 
../gentests/ComparableTest/b5_10_0000_007.mtx 1.2 9215.18 5.06902 52.795 
../gentests/ComparableTest/b5_10_0000_007.mtx 1.3 8871.44 4.50681 48.007 
../gentests/ComparableTest/b5_10_0000_007.mtx 1.4 8503.09 3.98669 43.388 
../gentests/ComparableTest/b5_10_0000_007.mtx 1.5 8124.64 3.48714 38.862 
../gentests/ComparableTest/b5_10_0000_007.mtx 1.6 7665.62 3.02526 34.382 
../gentests/ComparableTest/b5_10_0000_007.mtx 1.7 7121.2 2.60173 30.167 
../gentests/ComparableTest/b5_10_0000_007.mtx 1.8 6552.71 2.21054 26.261 
../gentests/ComparableTest/b5_10_0000_007.mtx 1.9 6091.36 1.86751 22.726 
../gentests/ComparableTest/b5_10_0000_007.mtx 2 5709.92 1.56185 19.429 
../gentests/ComparableTest/b5_10_0000_007.mtx 2.1 5420.06 1.30413 16.505 
../gentests/ComparableTest/b5_10_0000_007.mtx 2.2 5159.21 1.0747 13.93 
../gentests/ComparableTest/b5_10_0000_007.mtx 2.3 4926.55 0.883753 11.643 
../gentests/ComparableTest/b5_10_0000_007.mtx 2.4 4716.81 0.718916 9.651 
../gentests/ComparableTest/b5_10_0000_007.mtx 2.5 4531.58 0.570668 7.959 
../gentests/ComparableTest/b5_10_0000_007.mtx 2.6 4338.78 0.459216 6.581 
../gentests/ComparableTest/b5_10_0000_007.mtx 2.7 4168.47 0.367353 5.364 
../gentests/ComparableTest/b5_10_0000_007.mtx 2.8 4007.57 0.289511 4.341 
../gentests/ComparableTest/b5_10_0000_007.mtx 2.9 3829.26 0.230158 3.506 
../gentests/ComparableTest/b5_10_0000_007.mtx 3 3688.36 0.178053 2.84 
../gentests/ComparableTest/b5_10_0000_007.mtx 3.1 3524.92 0.137126 2.234 
../gentests/ComparableTest/b5_10_0000_007.mtx 3.2 3356.17 0.104826 1.79 
